"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116"
"81",1.608,-3.3626,3.9624,-1.0509,3.5863,-2.285,-1.7082,0.7808,-0.4762,-0.8956,0.6979,7.2651,0.753,-1.6796,-4.582,0.5564,-2.8635,0.2865,-4.4195,-0.0137999999999998,-3.7413,6.638,4.1288,-3.2232,0.4676,-0.2825,2.1307,3.1593,1.158,2.2058,-3.4134,-1.6222,1.6502,-1.6131,4.3963,6.5417,-2.5109,-4.2513,-6.4024,0.8862,-2.8506,-6.1924,-4.3904,-0.4107,-3.8875,0.230400000000000,-0.6389,-5.3757,3.7431,2.449,5.0216,-1.8788,2.4486,0.9344,-6.7986,2.0626,-0.5948,-0.0690999999999997,-2.8406,-2.2767,1.6988,-0.372,0.1259,0.3059,2.2923,-1.0757,1.5773,-3.14,-4.2811,1.1453,-2.0819,-1.6593,0.689,1.6134,-1.1846,2.6176,-0.5914,-2.1171,-0.1695,-0.958,1.8399,-3.3362,2.7992,-0.6329,-1.6669,3.9999,-0.396,4.2069,-2.394,2.3157,1.271,0.293200000000001,-2.7015,5.3009,2.6471,2.6867,0.6661,-3.9452,0.3907,-4.3048,1.5909,4.155,-1.9448,-1.0403,1.0615,-5.4027,1.5354,-1.193,1.4254,-3.1417,-5.8713,6.0693,-1.0341,-5.2349,3.658,-3.8859
"82",1.8255,-1.8271,4.0978,-2.3211,2.7369,-0.5447,-1.7477,-0.00330000000000008,-0.2627,-1.3824,1.5334,7.2342,0.69,-1.4224,-5.8155,1.8148,-3.1418,-0.2254,-5.1591,-0.4439,-3.8827,6.4429,4.17,-3.5302,0.6484,-0.4208,2.3249,3.4728,1.6335,3.0409,-2.9128,-1.2044,1.879,-1.495,5.0482,6.9278,-3.4547,-4.6588,-6.2537,0.6503,-2.653,-5.1591,-4.8617,-0.4143,-3.2342,-0.0185000000000001,-0.4539,-5.6715,3.5241,2.6668,5.7053,-1.4077,3.6393,0.0364999999999993,-7.1292,2.4613,-0.3597,-0.136000000000000,-3.2811,-1.6475,1.724,-0.2872,0.5877,0.6492,2.6363,-2.0554,0.5358,-3.8087,-4.8845,0.6976,-2.4517,-0.8882,1.2397,1.5487,-1.2105,3.2294,-0.8589,-1.5429,-0.1914,-1.7849,1.1017,-4.0031,2.6067,-0.346,-1.7597,3.4709,-0.5985,2.9157,-1.5478,2.5099,0.1838,1.1375,-2.4712,6.9973,2.6094,1.8485,0.4748,-3.7023,0.3331,-4.4066,2.1872,3.8338,-2.0174,-1.3374,0.151000000000000,-4.6902,1.3313,-1.4626,0.5131,-3.7305,-5.2686,5.2304,-1.5241,-5.0335,3.2858,-3.6544
"83",2.0531,-0.5421,3.8293,-3.3044,1.6758,1.2769,-1.8682,-0.6834,0.2905,-2.0089,2.2737,6.9642,0.602600000000001,-0.8696,-7.0397,2.7381,-3.4331,-0.766,-5.9913,-0.9097,-4.1167,6.1198,3.94,-3.818,0.8791,-0.4622,2.5099,3.4868,2.0374,3.855,-2.2138,-0.7773,1.9034,-1.2696,5.4505,7.1053,-4.132,-5.0164,-5.8857,0.279200000000000,-2.3578,-3.9287,-5.2998,-0.56,-2.4916,-0.167,-0.2488,-5.7558,3.1047,2.749,6.2181,-0.9655,4.6215,-0.8525,-7.0577,2.6742,-0.2386,-0.255400000000000,-3.5893,-0.8776,1.6891,-0.4916,1.0293,0.7213,2.9515,-2.688,-0.4524,-4.4761,-5.1144,0.2485,-2.7943,-0.00799999999999956,1.7044,1.1718,-1.3995,3.9354,-1.0774,-0.6269,-0.1227,-2.5624,0.1113,-4.631,2.5869,-0.1806,-1.7313,2.9602,-0.6842,1.5515,-0.608,2.6751,-0.9842,1.8721,-2.2041,8.4874,2.5877,0.9,0.4644,-3.4068,0.3044,-4.3412,2.7524,3.4922,-2.1438,-1.5898,-0.6619,-3.9935,1.0005,-1.5806,-0.2725,-4.2537,-4.5422,4.3258,-1.953,-4.8087,2.6551,-3.3747
"84",2.2316,0.3499,3.1933,-3.9156,0.5356,3.0499,-2.0809,-1.2814,1.1141,-2.7129,2.8773,6.5239,0.5281,-0.0347000000000000,-8.0727,3.2343,-3.706,-1.2561,-6.7669,-1.35,-4.4421,5.6243,3.4406,-4.1291,1.1265,-0.3943,2.7003,3.2304,2.3367,4.5754,-1.3554,-0.4296,1.7509,-1.0419,5.5199,7.0551,-4.5214,-5.2977,-5.333,-0.216299999999999,-1.945,-2.6164,-5.6304,-0.8293,-1.7053,-0.2067,-0.0869,-5.6296,2.5338,2.6676,6.5543,-0.5658,5.3315,-1.7073,-6.5789,2.6711,-0.258,-0.4295,-3.7284,-0.0521000000000003,1.6451,-1.0023,1.3684,0.5566,3.1971,-2.9852,-1.2821,-5.0941,-4.9551,-0.231900000000000,-3.0807,0.9087,2.0439,0.5265,-1.738,4.6469,-1.2183,0.5517,0.00280000000000014,-3.2394,-1.0662,-5.2347,2.7142,-0.174,-1.5454,2.4696,-0.6696,0.222700000000000,0.329,2.7824,-2.1213,2.3937,-1.8938,9.6145,2.5674,-0.1319,0.6152,-3.084,0.284400000000001,-4.1139,3.2457,3.126,-2.3203,-1.7877,-1.2912,-3.3393,0.55,-1.4717,-0.8545,-4.6912,-3.7813,3.4143,-2.2688,-4.5861,1.8132,-3.077
"85",2.3054,0.8134,2.2832,-4.1334,-0.5394,4.5995,-2.3566,-1.9071,2.1105,-3.4064,3.31,5.9836,0.5058,1.0505,-8.7641,3.2698,-3.938,-1.6515,-7.3202,-1.6993,-4.8266,4.9349,2.7566,-4.4974,1.3615,-0.218,2.8942,2.7891,2.4875,5.1431,-0.3814,-0.2174,1.4647,-0.9077,5.2135,6.7715,-4.6176,-5.4819,-4.6452,-0.7916,-1.4112,-1.3446,-5.7938,-1.2079,-0.9326,-0.145300000000001,-0.0195999999999998,-5.2893,1.8685,2.3991,6.731,-0.2225,5.7242,-2.4918,-5.7395,2.4411,-0.4163,-0.653,-3.7032,0.7384,1.6486,-1.7905,1.5564,0.2055,3.3265,-2.9961,-1.8623,-5.6184,-4.4333,-0.7637,-3.2896,1.7648,2.2131,-0.3037,-2.1982,5.2705,-1.2642,1.8795,0.1419,-3.7726,-2.3357,-5.8207,2.9467,-0.3557,-1.1789,1.996,-0.5867,-0.9697,1.1688,2.7941,-3.1179,2.6295,-1.5319,10.2532,2.521,-1.2144,0.8699,-2.752,0.243000000000000,-3.7607,3.6357,2.7243,-2.55,-1.9172,-1.6806,-2.75,0.00769999999999982,-1.0797,-1.1955,-5.0261,-3.0611,2.5535,-2.4343,-4.3998,0.8177,-2.7913
"86",2.2251,0.9066,1.2279,-3.9974,-1.4215,5.7385,-2.622,-2.6907,3.1787,-3.9993,3.5486,5.3989,0.5686,2.3406,-9.0334,2.8668,-4.104,-1.951,-7.5179,-1.8916,-5.2163,4.0613,2.0188,-4.9472,1.5577,0.0656,3.0724,2.2866,2.4561,5.5226,0.6611,-0.1502,1.1016,-0.9179,4.5357,6.2584,-4.4311,-5.5429,-3.8894,-1.3823,-0.7765,-0.230300000000000,-5.758,-1.6858,-0.2322,-0.00479999999999947,-0.0681,-4.7203,1.1586,1.9245,6.7834,0.0488,5.7781,-3.15,-4.6312,1.995,-0.6828,-0.9099,-3.5536,1.4079,1.7495,-2.791,1.5833,-0.278000000000000,3.3075,-2.7927,-2.133,-6.0158,-3.6101,-1.3462,-3.4084,2.455,2.1738,-1.2187,-2.7375,5.7231,-1.2145,3.2188,0.2488,-4.1298,-3.5762,-6.3789,3.2351,-0.7393,-0.6368,1.5439,-0.4638,-1.9416,1.8313,2.6803,-3.8875,2.5439,-1.1202,10.3342,2.4163,-2.3032,1.151,-2.4198,0.1528,-3.337,3.9015,2.2693,-2.8305,-1.9622,-1.8067,-2.2436,-0.5801,-0.3835,-1.3024,-5.2535,-2.4343,1.7945,-2.4219,-4.2864,-0.2586,-2.5381
"87",1.9556,0.743,0.1629,-3.5807,-2.0329,6.3125,-2.7838,-3.6994,4.2256,-4.419,3.586,4.8025,0.7342,3.7603,-8.8717,2.0915,-4.1711,-2.1786,-7.3031,-1.8638,-5.5615,3.0422,1.3504,-5.4918,1.7008,0.4633,3.2098,1.8513,2.2482,5.7,1.7145,-0.201,0.7302,-1.0638,3.5353,5.5323,-3.9867,-5.4503,-3.1544,-1.9245,-0.0829,0.6349,-5.5212,-2.2471,0.3471,0.183100000000000,-0.2144,-3.9075,0.4439,1.236,6.756,0.2282,5.5025,-3.6163,-3.3728,1.3644,-1.0054,-1.1756,-3.3357,1.8862,1.9793,-3.917,1.4674,-0.8398,3.139,-2.4531,-2.0832,-6.2676,-2.5732,-1.9566,-3.4318,2.8867,1.9111,-2.1235,-3.3013,5.9411,-1.0809,4.4162,0.2788,-4.2957,-4.6549,-6.8853,3.5319,-1.3061,0.0389000000000000,1.1317,-0.309500000000000,-2.6294,2.2635,2.4317,-4.3787,2.1406,-0.6761,9.8507,2.2339,-3.3389,1.387,-2.0835,-0.000199999999999534,-2.8998,4.0361,1.738,-3.1432,-1.9164,-1.6725,-1.8342,-1.1598,0.597,-1.2222,-5.3789,-1.927,1.1797,-2.2101,-4.277,-1.3321,-2.3251
"88",1.4938,0.4612,-0.791,-2.9576,-2.3549,6.2398,-2.761,-4.8923,5.1583,-4.624,3.4376,4.2148,0.9946,5.1859,-8.3246,1.0444,-4.1125,-2.359,-6.7092,-1.5646,-5.8386,1.9348,0.8329,-6.1289,1.7921,0.9771,3.2963,1.5768,1.917,5.6744,2.7055,-0.3227,0.424799999999999,-1.2886,2.2917,4.6306,-3.3206,-5.1775,-2.5394,-2.3738,0.6202,1.1982,-5.107,-2.8576,0.7765,0.384300000000001,-0.4148,-2.8529,-0.243,0.3492,6.6883,0.2957,4.9443,-3.8415,-2.0952,0.5963,-1.3232,-1.4208,-3.0972,2.132,2.3417,-5.0734,1.2412,-1.4234,2.8567,-2.0534,-1.7592,-6.3707,-1.4338,-2.5562,-3.3593,2.994,1.4409,-2.9425,-3.8271,5.8859,-0.8794,5.3199,0.197500000000000,-4.2742,-5.4516,-7.3098,3.7925,-1.9995,0.7746,0.7918,-0.109300000000000,-2.9932,2.4438,2.063,-4.5787,1.4662,-0.2334,8.8472,1.9757,-4.2524,1.5282,-1.7263,-0.2093,-2.498,4.0458,1.1111,-3.4551,-1.7894,-1.2948,-1.5339,-1.6799,1.8019,-1.022,-5.4135,-1.5434,0.74,-1.7842,-4.3868,-2.3198,-2.1508
"89",0.8732,0.195400000000000,-1.5317,-2.1809,-2.4114,5.5468,-2.5068,-6.1282,5.8803,-4.6133,3.1464,3.6636,1.318,6.4595,-7.4776,-0.148900000000000,-3.9375,-2.495,-5.8429,-0.9784,-6.0415,0.8051,0.4976,-6.832,1.8402,1.5822,3.3405,1.4952,1.5416,5.459,3.5574,-0.4668,0.250699999999999,-1.5151,0.8979,3.6173,-2.4786,-4.718,-2.1298,-2.7157,1.291,1.4457,-4.5599,-3.4595,1.0535,0.5676,-0.6217,-1.5904,-0.872,-0.6915,6.6021,0.242,4.1856,-3.8185,-0.9272,-0.256700000000000,-1.5761,-1.6209,-2.8664,2.1431,2.8078,-6.1677,0.9378,-1.9741,2.5247,-1.6642,-1.2559,-6.3334,-0.3163,-3.098,-3.1931,2.7455,0.806,-3.6186,-4.2477,5.544,-0.6237,5.8045,-0.0158000000000000,-4.0852,-5.8838,-7.6257,3.9767,-2.7307,1.4828,0.5664,0.1631,-3.0159,2.3779,1.6051,-4.512,0.6075,0.167000000000000,7.3996,1.6682,-4.9781,1.5521,-1.3247,-0.4489,-2.1646,3.958,0.3848,-3.7318,-1.6044,-0.7031,-1.3541,-2.099,3.1439,-0.766,-5.3755,-1.2746,0.4911,-1.1518,-4.6067,-3.1495,-2.0134
"90",0.146599999999999,0.0455999999999999,-1.9836,-1.3001,-2.2543,4.3735,-2.01,-7.2135,6.3044,-4.4241,2.7799,3.1888,1.6562,7.4365,-6.4516,-1.352,-3.7104,-2.5581,-4.8492,-0.146800000000001,-6.1584,-0.2722,0.3316,-7.5346,1.848,2.2214,3.3585,1.5743,1.1904,5.0819,4.216,-0.5992,0.255500000000001,-1.6758,-0.5494,2.5823,-1.5146,-4.0913,-1.9677,-2.9622,1.905,1.394,-3.943,-3.9741,1.2001,0.712300,-0.7962,-0.186800000000001,-1.4169,-1.8128,6.4998,0.0759000000000007,3.3294,-3.5894,0.0188000000000001,-1.1394,-1.7149,-1.7659,-2.6536,1.9561,3.319,-7.1177,0.5864,-2.4467,2.2208,-1.3518,-0.6948,-6.1742,0.6592,-3.5388,-2.9345,2.1448,0.0612,-4.1111,-4.4986,4.9259,-0.322500000000001,5.7955,-0.3604,-3.7569,-5.9247,-7.8162,4.054,-3.4031,2.0814,0.500300000000001,0.5261,-2.7034,2.0878,1.0984,-4.2336,-0.321300000000001,0.4867,5.6039,1.3528,-5.4623,1.4654,-0.861,-0.6809,-1.9129,3.8152,-0.419,-3.9485,-1.3888,0.0567000000000002,-1.3076,-2.3897,4.5223,-0.4938,-5.2918,-1.106,0.4264,-0.3557,-4.9013,-3.7585,-1.9168
"91",-0.6405,0.0461,-2.1136,-0.391,-1.9548,2.9356,-1.2992,-7.9645,6.378,-4.116,2.4096,2.829,1.9508,8.0248,-5.3953,-2.4328,-3.5308,-2.4902,-3.8692,0.831199999999999,-6.1606,-1.2191,0.2905,-8.1254,1.8145,2.8211,3.362,1.74,0.899,4.5865,4.6687,-0.7026,0.4611,-1.7273,-1.9552,1.6184,-0.4937,-3.3392,-2.036,-3.1371,2.4498,1.077,-3.3322,-4.3201,1.2547,0.8106,-0.9083,1.2671,-1.8562,-2.9216,6.369,-0.176,2.4746,-3.2325,0.6635,-1.987,-1.7062,-1.8581,-2.4599,1.6351,3.8016,-7.8589,0.2117,-2.8127,2.0208,-1.1681,-0.1957,-5.926,1.3936,-3.847,-2.5853,1.2274,-0.7412,-4.3958,-4.5315,4.058,0.0225000000000000,5.2825,-0.8119,-3.319,-5.6025,-7.877,4.0107,-3.9376,2.5078,0.6335,0.9789,-2.0852,1.6062,0.5944,-3.8214,-1.1986,0.7011,3.5696,1.0779,-5.6692,1.2989,-0.334400000000000,-0.8668,-1.7373,3.6592,-1.2526,-4.0918,-1.162,0.9232,-1.4056,-2.5432,5.8294,-0.216199999999999,-5.1902,-1.0182,0.51,0.5217,-5.2073,-4.0943,-1.8678
"92",-1.4516,0.1595,-1.9404,0.435099999999999,-1.5825,1.4492,-0.445,-8.2573,6.0967,-3.7493,2.0864,2.6097,2.1351,8.1903,-4.4664,-3.2845,-3.4891,-2.2333,-3.0034,1.8326,-6.0069,-1.9717,0.3099,-8.4718,1.7544,3.3206,3.3645,1.9078,0.6684,4.025,4.9429,-0.7643,0.8561,-1.6603,-3.2297,0.7966,0.5089,-2.5117,-2.2612,-3.2637,2.9169,0.5355,-2.8055,-4.4342,1.2608,0.8667,-0.9341,2.6728,-2.1725,-3.9214,6.1913,-0.478899999999999,1.6963,-2.8348,0.9706,-2.7255,-1.5333,-1.9027,-2.2784,1.253,4.1852,-8.3522,-0.1589,-3.0621,1.9808,-1.1393,0.1471,-5.6379,1.8216,-4.008,-2.1579,0.0618999999999996,-1.56,-4.4662,-4.3269,2.9799,0.419,4.321,-1.3278,-2.8025,-4.9841,-7.8175,3.8522,-4.2868,2.722,0.9958,1.4997,-1.2182,0.9768,0.1535,-3.3672,-1.919,0.7997,1.4197,0.887,-5.5847,1.0929,0.2336,-0.9793,-1.616,3.5158,-2.0527,-4.1535,-0.9365,1.8281,-1.6505,-2.5701,6.9566,0.0791999999999984,-5.0894,-0.9843,0.6791,1.3746,-5.4369,-4.119,-1.8671
"93",-2.2264,0.301300000000000,-1.5194,1.0578,-1.177,0.0678000000000001,0.445,-8.0545,5.4967,-3.3638,1.8307,2.5437,2.146,7.9387,-3.8039,-3.8399,-3.6274,-1.7687,-2.3016,2.7571,-5.6534,-2.5023,0.323,-8.4632,1.7115,3.6826,3.3921,2.0107,0.48,3.4484,5.0846,-0.7629,1.3884,-1.5036,-4.2896,0.156700000000000,1.4145,-1.6621,-2.5363,-3.3649,3.2949,-0.1874,-2.4268,-4.2843,1.2563,0.8903,-0.8556,3.9343,-2.3508,-4.7295,5.9484,-0.7992,1.0405,-2.4693,0.9483,-3.2841,-1.1958,-1.8965,-2.0945,0.8736,4.4149,-8.5839,-0.4917,-3.201,2.1274,-1.2646,0.2816,-5.3751,1.9168,-4.0249,-1.6805,-1.2507,-2.3633,-4.3342,-3.903,1.7414,0.8804,3.0262,-1.8569,-2.2398,-4.1517,-7.6571,3.5969,-4.4415,2.7034,1.5952,2.0535,-0.1876,0.2535,-0.1627,-2.9636,-2.4085,0.7797,-0.716,0.8042,-5.2218,0.8821,0.7989,-1.01,-1.5186,3.3859,-2.7544,-4.1246,-0.7225,2.6979,-2.0274,-2.4985,7.8017,0.416500000000001,-4.9882,-0.9707,0.861,2.0989,-5.4943,-3.817,-1.9059
"94",-2.8596,0.3861,-0.9211,1.3883,-0.7426,-1.1448,1.2475,-7.4036,4.6494,-2.9743,1.6396,2.63,1.9486,7.3041,-3.5081,-4.0788,-3.9272,-1.1499,-1.779,3.5451,-5.0637,-2.8192,0.2807,-8.0468,1.7499,3.8882,3.4734,2.0082,0.3095,2.896,5.134,-0.675,1.9641,-1.3168,-5.0602,-0.2809,2.1509,-0.8439,-2.7576,-3.4683,3.5688,-1.0475,-2.2384,-3.8773,1.2648,0.8909,-0.6682,4.9702,-2.3793,-5.2917,5.6299,-1.1107,0.5356,-2.1802,0.6468,-3.6104,-0.7089,-1.8256,-1.8948,0.5419,4.4497,-8.5552,-0.7479,-3.2465,2.4521,-1.5244,0.201100000000000,-5.2035,1.6911,-3.9145,-1.1935,-2.5846,-3.1265,-4.0255,-3.3086,0.4013,1.4151,1.5534,-2.353,-1.6645,-3.1891,-7.4196,3.2676,-4.4226,2.4521,2.4054,2.6011,0.898,-0.5013,-0.3035,-2.6881,-2.6277,0.6463,-2.707,0.8251,-4.6263,0.6891,1.3057,-0.9717,-1.4133,3.2543,-3.3031,-3.9964,-0.5263,3.4511,-2.5034,-2.3661,8.2881,0.8181,-4.8662,-0.9419,0.9941,2.6119,-5.2971,-3.194,-1.9622
"95",-3.2198,0.3668,-0.2207,1.3842,-0.279,-2.1916,1.857,-6.4094,3.6604,-2.5785,1.5043,2.8406,1.5556,6.3448,-3.6238,-4.0221,-4.3179,-0.5038,-1.4358,4.1533,-4.2194,-2.952,0.1673,-7.2428,1.928,3.9265,3.6181,1.8849,0.1407,2.393,5.1103,-0.5046,2.4687,-1.1681,-5.4836,-0.5048,2.6619,-0.110600000000000,-2.8571,-3.603,3.7317,-1.9962,-2.2577,-3.2566,1.2963,0.8729,-0.3844,5.7221,-2.2512,-5.5876,5.2419,-1.3954,0.203300000000000,-1.9791,0.1449,-3.6764,-0.0992000000000002,-1.6701,-1.6759,0.2839,4.2601,-8.2723,-0.8942,-3.22,2.9147,-1.8906,-0.0644000000000009,-5.1698,1.1903,-3.7008,-0.7401,-3.8105,-3.8315,-3.5739,-2.6134,-0.9755,2.0129,0.0736000000000008,-2.7794,-1.1037,-2.1752,-7.1254,2.8881,-4.2718,1.9909,3.3562,3.1018,1.9213,-1.221,-0.2422,-2.592,-2.5697,0.4111,-4.4333,0.9215,-3.8733,0.5275,1.7026,-0.896,-1.2787,3.1037,-3.6603,-3.7686,-0.3473,4.0018,-3.0339,-2.2193,8.3828,1.2917,-4.6898,-0.8757,1.0421,2.8609,-4.7976,-2.2691,-2.0089
"96",-3.1954,0.2503,0.5031,1.04430000000000,0.192699999999999,-3.0919,2.2086,-5.1969,2.659,-2.1659,1.4182,3.1132,1.0225,5.1368,-4.1323,-3.719,-4.6953,-0.00209999999999999,-1.2685,4.5294,-3.1282,-2.9275,0.00250000000000039,-6.1403,2.2824,3.7945,3.802,1.6477,-0.0352000000000001,1.9503,5.0097,-0.3043,2.7974,-1.1087,-5.5323,-0.522,2.9202,0.4867,-2.8168,-3.7864,3.7901,-2.9792,-2.4783,-2.4927,1.3592,0.8296,-0.0247000000000002,6.1599,-1.9669,-5.6255,4.8126,-1.6449,0.0614999999999997,-1.8468,-0.4643,-3.4739,0.5971,-1.4104,-1.4535,0.1121,3.8238,-7.7452,-0.9126,-3.1413,3.4527,-2.3287,-0.462200000000001,-5.2861,0.486000000000001,-3.4096,-0.356900000000000,-4.811,-4.4638,-3.0153,-1.8962,-2.3251,2.6379,-1.2545,-3.1039,-0.5784,-1.1802,-6.788,2.4757,-4.0374,1.3642,4.3453,3.5191,2.7762,-1.8463,0.0186000000000002,-2.6923,-2.257,0.0918,-5.7947,1.0566,-3.0554,0.4058,1.9543,-0.8254,-1.1111,2.9283,-3.8095,-3.456,-0.1765,4.2748,-3.5687,-2.1077,8.1037,1.8184,-4.423,-0.7695,0.9946,2.8187,-3.9929,-1.0745,-2.0187
"97",-2.7252,0.0798,1.168,0.403599999999999,0.6303,-3.8279,2.2788,-3.8863,1.7688,-1.72,1.3749,3.3644,0.4168,3.7636,-4.9547,-3.2285,-4.9506,0.1914,-1.2677,4.628,-1.8321,-2.7571,-0.171200000000000,-4.8695,2.8119,3.5015,3.9689,1.3207,-0.224400000000000,1.5702,4.818,-0.1686,2.8864,-1.1698,-5.2222,-0.3714,2.9426,0.9044,-2.6649,-4.0171,3.7723,-3.94,-2.8726,-1.6713,1.4711,0.7442,0.390499999999999,6.2806,-1.5392,-5.4318,4.3867,-1.8613,0.118200000000000,-1.7423,-1.0903,-3.0102,1.3342,-1.0272,-1.2542,0.0283,3.1279,-6.9926,-0.8082,-3.026,3.9902,-2.796,-0.9292,-5.5247,-0.334400000000000,-3.0667,-0.0622000000000007,-5.4968,-5.0111,-2.3837,-1.2393,-3.5895,3.232,-2.3052,-3.2948,-0.107200000000000,-0.264,-6.4124,2.0331,-3.7638,0.6341,5.264,3.8218,3.3833,-2.3375,0.442,-2.973,-1.734,-0.2924,-6.7205,1.203,-2.2647,0.3267,2.0459,-0.8051,-0.9265,2.7375,-3.7597,-3.0889,-0.005500,4.2269,-4.0541,-2.0765,7.5166,2.3513,-4.038,-0.637899999999999,0.8586,2.4757,-2.9286,0.3358,-1.9681
"98",-1.8113,-0.1044,1.6924,-0.460100000000001,0.9915,-4.3333,2.0724,-2.583,1.0716,-1.2137,1.3608,3.5177,-0.204000000000000,2.3104,-5.9695,-2.6059,-5.0068,-0.0311000000000003,-1.4228,4.4527,-0.4061,-2.4392,-0.308100000000000,-3.5639,3.4548,3.0696,4.0516,0.9376,-0.4361,1.2572,4.5199,-0.1985,2.728,-1.3737,-4.6163,-0.118,2.7878,1.1085,-2.4606,-4.2765,3.7281,-4.8248,-3.392,-0.8806,1.6542,0.5929,0.8474,6.1021,-0.9964,-5.0452,4.0102,-2.0524,0.3667,-1.6167,-1.6608,-2.3028,2.0526,-0.5029,-1.1058,0.0243,2.1769,-6.05,-0.6085,-2.8874,4.4496,-3.242,-1.404,-5.8235,-1.1785,-2.6948,0.149900000000000,-5.8181,-5.4602,-1.7115,-0.7199,-4.7134,3.7257,-2.9952,-3.3226,0.2904,0.524,-6.0018,1.5469,-3.483,-0.1299,6.0161,3.9834,3.7006,-2.6834,0.9617,-3.397,-1.057,-0.7234,-7.1715,1.3478,-1.5792,0.2875,1.9832,-0.8748,-0.7541,2.5446,-3.5423,-2.7039,0.1686,3.8642,-4.4361,-2.1593,6.7158,2.8267,-3.5296,-0.4991,0.6489,1.8341,-1.691,1.8789,-1.8376
"99",-0.5245,-0.2995,2.0065,-1.4258,1.2426,-4.5259,1.6157,-1.3582,0.5915,-0.6192,1.3605,3.5307,-0.7959,0.8748,-7.0399,-1.9066,-4.8429,-0.6902,-1.7222,4.0807,1.0523,-1.9702,-0.372,-2.3284,4.0832,2.5366,3.996,0.5306,-0.6802,1.0259,4.1104,-0.4617,2.3689,-1.7388,-3.8087,0.1683,2.5325,1.0787,-2.2659,-4.5405,3.7157,-5.5855,-3.9688,-0.197500000000000,1.9145,0.355,1.3338,5.6618,-0.3806,-4.513,3.7109,-2.2223,0.7888,-1.4256,-2.1285,-1.3808,2.682,0.165700000000000,-1.0274,0.0848,1.0017,-4.974,-0.358,-2.7404,4.7579,-3.6201,-1.8376,-6.1022,-1.9618,-2.3062,0.3045,-5.776,-5.7985,-1.02870000000000,-0.3991,-5.6442,4.0556,-3.2815,-3.1742,0.5966,1.1402,-5.5633,0.996,-3.209,-0.8613,6.5264,3.9765,3.7262,-2.8919,1.4947,-3.916,-0.2807,-1.1865,-7.138,1.4891,-1.0519,0.2784,1.788,-1.0665,-0.6234,2.3538,-3.205,-2.3324,0.3425,3.2409,-4.6655,-2.3775,5.7974,3.1843,-2.9287,-0.3649,0.383,0.9141,-0.3933,3.4489,-1.6092
"100",0.9949,-0.5434,2.078,-2.3418,1.3497,-4.3521,0.9545,-0.2253,0.3065,0.0659999999999998,1.3784,3.4047,-1.3175,-0.4293,-8.0462,-1.1888,-4.4896,-1.7134,-2.1492,3.6415,2.4336,-1.3568,-0.3391,-1.2302,4.5433,1.9593,3.7806,0.131,-0.9623,0.9024,3.6036,-0.9698,1.8897,-2.2611,-2.9048,0.4316,2.2399,0.8146,-2.1173,-4.7903,3.7852,-6.1819,-4.5191,0.323499999999999,2.2325,0.022,1.8307,5.0158,0.257099999999999,-3.8891,3.4966,-2.37,1.3626,-1.1349,-2.4681,-0.288300000000000,3.1483,0.9502,-1.0183,0.1935,-0.3304,-3.8389,-0.108800000000000,-2.6002,4.8598,-3.8953,-2.1989,-6.288,-2.6192,-1.8994,0.431,-5.416,-6.0179,-0.363799999999999,-0.3078,-6.3369,4.1788,-3.1568,-2.8585,0.8024,1.5438,-5.1059,0.3677,-2.9434,-1.5034,6.7466,3.7764,3.4952,-2.9733,1.9606,-4.4725,0.5478,-1.6698,-6.6412,1.6295,-0.7044,0.2843,1.4962,-1.3988,-0.5504,2.1502,-2.7991,-1.9931,0.5125,2.447,-4.712,-2.743,4.8375,3.3809,-2.3025,-0.2362,0.0783999999999994,-0.2368,0.8433,4.9333,-1.2724
