"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114"
"321",-6.364,-1.7716,-3.2207,-0.597,-2.6035,-0.4665,-0.8176,13.7181,-0.0625,4.158,-0.6546,-3.4754,2.8917,-9.8072,-8.6011,1.0631,-2.3378,-4.9481,3.5966,11.5902,-12.1328,1.6273,4.7905,-3.6943,-12.5926,-6.25,0.660399999999999,-2.5926,1.3952,-2.4936,-2.0637,4.4623,0.3114,-9.591,-0.8866,1.2531,13.6146,2.5787,1.8658,-0.0751,-2.5576,0.120500000000000,-2.2933,-5.2941,2.7295,1.4081,4.5733,5.0954,10.3119,-5.3033,1.7625,-5.8636,3.1702,6.6119,-0.120100000000001,2.7949,2.3072,13.0441,1.3143,6.5139,2.6739,1.226,0.4188,-5.4452,2.1821,2.0253,-0.9863,5.7318,-3.6211,0.207,-3.6728,2.7771,3.6331,3.1412,-1.7677,-1.9793,-0.307200000000001,-3.4937,6.6157,6.7366,-2.0305,1.3493,-7.0067,-0.3189,-1.1798,10.6114,6.7284,4.3151,-4.2963,-1.0153,-7.0355,1.6573,-9.5947,3.7772,-0.219,-6.1278,-0.1274,2.4377,6.9598,-5.1994,7.7811,2.2808,0.6294,-2.4332,-5.9086,4.3074,-3.9265,-4.7634,-5.6715,3.6528,-1.7336,1.4009,-3.1953,2.6334
"322",-6.04,-1.785,-2.378,0.0740000000000007,-2.1972,-0.602,-0.9026,14.2206,-1.2482,4.5063,0.2134,-4.8431,2.7705,-9.9932,-9.5278,1.4295,-1.9045,-4.9164,3.6941,11.4394,-10.7834,1.8977,4.7184,-3.736,-12.1512,-5.9033,0.764600000000002,-2.1887,1.2593,-2.2101,-1.867,4.9262,0.8126,-8.9348,-0.2671,0.478300000000001,13.8484,3.0297,2.4714,-0.485,-2.3486,-0.2295,-2.7878,-5.3637,3.1412,1.4393,3.2164,4.2207,10.34,-4.0724,1.6794,-6.2464,3.469,7.034,-0.4252,2.5492,2.7901,12.2462,1.0751,6.3636,1.1021,1.7868,0.7153,-5.2677,1.6857,1.5515,-1.0993,5.7972,-4.4603,-0.2298,-3.1679,3.06,4.2452,3.2288,-1.9554,-1.3198,-0.2454,-3.2034,6.6705,7.1417,-2.8354,1.6348,-7.0466,-0.8112,0.0114999999999998,10.4138,7.032,4.2211,-3.4516,-2.1506,-6.6369,1.7286,-9.3253,3.1392,0.0937000000000001,-6.0488,0.1373,2.5228,7.3342,-4.6545,8.0343,2.1528,-0.202300000000000,-1.8892,-5.6823,3.1928,-3.5234,-4.484,-5.0126,3.3728,-1.9949,1.9741,-3.0112,3.0813
"323",-5.6303,-1.9223,-1.5196,0.3204,-1.9682,-0.8463,-1.0066,14.5441,-2.6087,4.9061,0.8015,-5.8873,2.5019,-9.8916,-10.1047,1.6586,-1.5481,-4.9752,3.8328,11.4005,-9.3622,1.937,4.4822,-3.8832,-11.598,-5.5284,0.8599,-1.9407,0.9212,-1.9715,-1.7545,5.4616,1.3556,-8.0797,0.3438,-0.576600000000001,13.7763,3.3241,2.9049,-0.8102,-2.1513,-0.6642,-3.0367,-5.4375,3.4695,1.4916,2.1174,3.3413,10.334,-2.9472,1.5251,-6.6863,3.7741,7.3459,-0.650500000000001,2.4159,3.407,11.1114,0.6199,6.1362,-0.7037,2.1891,0.9552,-5.026,1.3038,1.0124,-1.2195,5.8211,-5.2517,-0.7708,-2.5901,3.2075,5.0381,3.1695,-2.0649,-0.6031,-0.0274000000000001,-3.035,6.5521,7.6812,-3.6818,1.8706,-6.9721,-1.0452,1.1967,10.121,7.2573,4.1322,-2.73,-3.1657,-6.2834,1.6851,-8.8219,2.5665,0.4878,-5.8561,0.4314,2.7092,7.7059,-4.195,8.1201,2.1646,-1.0042,-1.3757,-5.1758,1.9861,-2.9421,-4.3047,-4.4601,3.1009,-2.25,2.39,-3.0064,3.3998
"324",-5.1332,-2.1542,-0.7074,0.0625999999999998,-1.9941,-1.113,-1.1098,14.6706,-4.0323,5.2894,0.9627,-6.4904,2.192,-9.5473,-10.3134,1.7328,-1.2697,-5.1552,3.9753,11.485,-8.0029,1.7557,4.0827,-4.0897,-10.9805,-5.1755,1.0144,-1.8702,0.3813,-1.7429,-1.7358,6.0444,1.8814,-7.1121,0.8354,-1.8307,13.4079,3.3843,3.118,-1.0827,-1.9635,-1.1328,-3.0542,-5.6126,3.589,1.5261,1.362,2.4846,10.2612,-2.0236,1.3461,-7.1354,4.0598,7.5183,-0.741999999999999,2.3769,4.1288,9.7136,0.00129999999999997,5.8554,-2.5262,2.4631,1.1617,-4.7182,1.0279,0.4689,-1.3216,5.7498,-5.9341,-1.3363,-1.984,3.1841,5.9142,2.9997,-2.0482,0.1324,0.3182,-3.0317,6.2633,8.2487,-4.5338,2.0417,-6.7653,-1.0093,2.2735,9.7167,7.4021,4.0658,-2.1434,-4.0389,-5.9781,1.5638,-8.1616,2.0897,0.9489,-5.5699,0.7303,2.9708,8.0735,-3.9044,7.9808,2.3277,-1.7023,-0.9325,-4.4195,0.7948,-2.1993,-4.2825,-4.0825,2.9154,-2.4927,2.5797,-3.1558,3.5356
"325",-4.5605,-2.4484,-0.00429999999999997,-0.6908,-2.2921,-1.3282,-1.1931,14.6073,-5.4097,5.5774,0.6409,-6.5857,1.9227,-9.0096,-10.1863,1.6681,-1.027,-5.4522,4.0931,11.6794,-6.8423,1.4054,3.5404,-4.2699,-10.3426,-4.8734,1.2907,-1.9634,-0.3411,-1.4922,-1.7932,6.6399,2.3104,-6.0983,1.1188,-3.1773,12.8036,3.1626,3.1018,-1.3806,-1.7602,-1.5606,-2.8663,-5.9455,3.4135,1.5039,0.9722,1.6842,10.0864,-1.3591,1.171,-7.5254,4.2867,7.5477,-0.6453,2.4181,4.8985,8.1562,-0.6842,5.5481,-4.1353,2.6544,1.3741,-4.3511,0.8579,-0.0177999999999998,-1.3838,5.5272,-6.4486,-1.8372,-1.4059,2.9735,6.765,2.7643,-1.8884,0.8358,0.734,-3.2196,5.8261,8.7336,-5.3606,2.1591,-6.432,-0.7569,3.1429,9.1591,7.442,4.039,-1.6833,-4.7693,-5.712,1.4184,-7.4383,1.7158,1.4689,-5.1984,1.0263,3.2655,8.4403,-3.8275,7.5636,2.6406,-2.238,-0.5929,-3.4554,-0.2808,-1.3275,-4.4431,-3.9277,2.8448,-2.708,2.5058,-3.4307,3.4769
"326",-3.9428,-2.7744,0.5283,-1.8592,-2.8135,-1.4464,-1.244,14.3742,-6.6382,5.6813,-0.122400000000000,-6.1728,1.7341,-8.3298,-9.7842,1.5098,-0.7467,-5.8285,4.1822,11.9531,-5.9998,0.986999999999998,2.8931,-4.3236,-9.715,-4.6154,1.72720000000000,-2.1818,-1.2141,-1.1955,-1.9001,7.2175,2.5544,-5.0994,1.1665,-4.491,12.0556,2.6654,2.88,-1.8021,-1.5036,-1.8625,-2.4908,-6.4424,2.9115,1.4078,0.9193,0.9798,9.787,-0.9639,1.0098,-7.7789,4.4078,7.45,-0.3141,2.5304,5.6326,6.5565,-1.3061,5.2376,-5.3392,2.8174,1.6317,-3.9301,0.7875,-0.3961,-1.3824,5.1097,-6.746,-2.1895,-0.9156,2.5724,7.4761,2.4859,-1.6134,1.4625,1.1483,-3.6047,5.2824,9.038,-6.1262,2.2531,-6.0015,-0.4024,3.727,8.4053,7.3438,4.0653,-1.3291,-5.365,-5.4718,1.3018,-6.7537,1.4309,2.0396,-4.7422,1.3271,3.5536,8.8103,-3.9582,6.8646,3.0929,-2.5889,-0.387799999999999,-2.3336,-1.1571,-0.389500000000002,-4.7736,-4.0012,2.8768,-2.8703,2.1742,-3.7931,3.2547
"327",-3.3195,-3.1004,0.8404,-3.3249,-3.4635,-1.4552,-1.2554,13.9878,-7.6236,5.5224,-1.2135,-5.3328,1.6255,-7.5584,-9.1705,1.3252,-0.3714,-6.224,4.2638,12.2592,-5.5426,0.638499999999999,2.1907,-4.1716,-9.1118,-4.3588,2.3234,-2.4723,-2.1939,-0.8472,-2.031,7.7599,2.54,-4.1858,1.0256,-5.649,11.265,1.9617,2.497,-2.4229,-1.16,-1.9719,-1.9373,-7.0602,2.1058,1.24990000000000,1.1408,0.4155,9.3673,-0.8029,0.8683,-7.823,4.383,7.2491,0.275700000000001,2.7115,6.2416,5.036,-1.7251,4.9415,-6.0164,3.0023,1.9628,-3.4516,0.7792,-0.6257,-1.2959,4.4815,-6.7955,-2.3218,-0.5611,1.9901,7.9357,2.1638,-1.2946,1.9885,1.491,-4.1735,4.6949,9.1007,-6.782,2.3604,-5.5246,-0.0957999999999997,3.9885,7.4441,7.0875,4.1491,-1.0636,-5.8279,-5.2448,1.2535,-6.2043,1.2129,2.6435,-4.2088,1.6492,3.8158,9.1774,-4.239,5.9479,3.6583,-2.7672,-0.336300000000000,-1.1153,-1.7673,0.521900000000002,-5.2267,-4.2645,2.9838,-2.9435,1.6412,-4.1909,2.9273
"328",-2.7257,-3.3887,0.8988,-4.9492,-4.141,-1.3681,-1.2262,13.4498,-8.2857,5.0548,-2.4814,-4.2317,1.5686,-6.7393,-8.3963,1.1918,0.101300000000000,-6.5627,4.3715,12.5384,-5.4744,0.506,1.4944,-3.7873,-8.537,-4.0509,3.0247,-2.7746,-3.2142,-0.4726,-2.1636,8.2601,2.2343,-3.4407,0.7987,-6.5599,10.5114,1.1639,2.0092,-3.267,-0.7161,-1.8634,-1.22,-7.7149,1.0629,1.06190000000000,1.5577,0.0307999999999997,8.8614,-0.8108,0.754,-7.6068,4.1911,6.9671,1.1114,2.9693,6.6577,3.7103,-1.8285,4.6702,-6.1234,3.2411,2.3701,-2.9083,0.755,-0.6797,-1.1149,3.6625,-6.5901,-2.1864,-0.361499999999999,1.253,8.0508,1.8002,-1.03090000000000,2.4076,1.71,-4.8886,4.1412,8.9128,-7.2734,2.5166,-5.0719,0.0128000000000004,3.9299,6.317,6.6834,4.2909,-0.8866,-6.1473,-5.0155,1.2877,-5.87,1.0474,3.2585,-3.6238,2.0132,4.0551,9.5174,-4.5794,4.9365,4.2807,-2.8037,-0.432499999999999,0.1241,-2.0611,1.2971,-5.728,-4.6529,3.1432,-2.8941,1.0092,-4.5636,2.5517
"329",-2.1847,-3.6,0.6906,-6.567,-4.7654,-1.2132,-1.1616,12.7575,-8.5737,4.2814,-3.7744,-3.0973,1.536,-5.9104,-7.4995,1.1864,0.6186,-6.7714,4.5359,12.7357,-5.7523,0.706399999999999,0.872399999999999,-3.2117,-7.9911,-3.6685,3.7218,-3.0264,-4.1774,-0.1295,-2.2807,8.7074,1.661,-2.9427,0.6067,-7.1832,9.8316,0.396,1.4809,-4.2963,-0.1875,-1.5603,-0.3787,-8.3048,-0.122600000000000,0.882000000000001,2.0977,-0.1524,8.3152,-0.9113,0.672,-7.1154,3.8335,6.6289,2.1373,3.3156,6.8493,2.679,-1.555,4.421,-5.6844,3.5362,2.8195,-2.3008,0.6138,-0.548,-0.8484,2.7026,-6.1519,-1.773,-0.3025,0.4077,7.767,1.4282,-0.9218,2.7225,1.7839,-5.6884,3.7028,8.5202,-7.5545,2.7568,-4.7332,-0.185700000000001,3.5848,5.1179,6.1698,4.4912,-0.8135,-6.3003,-4.7559,1.397,-5.8046,0.9441,3.8669,-3.0366,2.4324,4.2825,9.7895,-4.8838,3.9809,4.8813,-2.7307,-0.642600000000002,1.295,-2.0077,1.8398,-6.1871,-5.099,3.3427,-2.7064,0.4123,-4.8519,2.1651
"330",-1.7048,-3.701,0.2319,-7.9839,-5.2894,-1.0276,-1.081,11.9251,-8.4825,3.2558,-4.964,-2.1672,1.5264,-5.1071,-6.5196,1.3728,1.1039,-6.8074,4.7769,12.8167,-6.3152,1.2966,0.390599999999999,-2.5413,-7.4791,-3.2243,4.2708,-3.177,-4.9604,0.1078,-2.3801,9.0689,0.901200000000001,-2.7451,0.5573,-7.5278,9.2261,-0.2415,0.980200000000002,-5.423,0.3897,-1.1132,0.5093,-8.7402,-1.3393,0.7391,2.7149,-0.143400000000001,7.7612,-1.0365,0.6187,-6.383,3.3331,6.2727,3.2654,3.7511,6.8139,2.012,-0.9106,4.1796,-4.7743,3.8603,3.2354,-1.6488,0.2721,-0.244100000000000,-0.524,1.6672,-5.5275,-1.1059,-0.345799999999999,-0.4825,7.0863,1.1181,-1.0419,2.9365,1.7247,-6.4935,3.4409,8.0078,-7.6003,3.1198,-4.6009,-0.7285,3.0018,3.9702,5.6048,4.7515,-0.8664,-6.2588,-4.4153,1.5612,-6.0299,0.9433,4.4515,-2.5092,2.9044,4.4969,9.947,-5.0781,3.2198,5.381,-2.5699,-0.912799999999999,2.3047,-1.6082,2.1004,-6.5147,-5.5478,3.5819,-2.3935,-0.0126999999999988,-5.0092,1.7809
"331",-1.2716,-3.6692,-0.416,-8.9973,-5.7014,-0.8535,-1.0197,10.9914,-8.0515,2.0716,-5.964,-1.624,1.5672,-4.3645,-5.5069,1.7871,1.4889,-6.686,5.095,12.7709,-7.0983,2.2641,0.103500000000000,-1.8928,-7.0137,-2.7391,4.5326,-3.1989,-5.4381,0.1741,-2.4797,9.2839,0.0743999999999989,-2.861,0.7269,-7.6448,8.6811,-0.6896,0.568199999999999,-6.5382,0.9707,-0.581899999999999,1.3383,-8.9664,-2.4735,0.6396,3.3974,0.0142999999999995,7.2059,-1.1332,0.5817,-5.5015,2.7281,5.9515,4.3995,4.2487,6.5696,1.7359,0.0398000000000001,3.9286,-3.5038,4.1603,3.5155,-0.9878,-0.2984,0.196899999999999,-0.180000000000000,0.6277,-4.7793,-0.2294,-0.447600000000001,-1.3467,6.0682,0.9566,-1.4231,3.0483,1.5705,-7.2133,3.3746,7.4792,-7.4091,3.6427,-4.75,-1.5704,2.2372,2.9948,5.055,5.0668,-1.059,-5.9975,-3.9299,1.7548,-6.5309,1.1069,4.9877,-2.0949,3.4042,4.6775,9.9529,-5.1193,2.7496,5.7279,-2.329,-1.1789,3.0738,-0.907,2.0999,-6.64,-5.9567,3.8653,-1.9947,-0.156899999999998,-5.0107,1.3967
"332",-0.848,-3.5006,-1.1434,-9.4425,-6.0235,-0.7291,-1.0149,10.0118,-7.355,0.8478,-6.7349,-1.5495,1.689,-3.7119,-4.5231,2.4223,1.7263,-6.4769,5.4679,12.608,-8.0298,3.5318,0.0474000000000014,-1.3642,-6.612,-2.2171,4.4169,-3.0889,-5.5162,0.0334000000000003,-2.6172,9.2761,-0.6897,-3.2564,1.1525,-7.6176,8.18,-0.9365,0.2836,-7.5385,1.5122,-0.0245999999999995,1.9977,-8.9635,-3.4332,0.559699999999999,4.1555,0.2523,6.6365,-1.1679,0.5483,-4.6038,2.0614,5.7182,5.4555,4.7555,6.1544,1.8252,1.1957,3.6512,-2.004,4.3707,3.5655,-0.3628,-1.0502,0.7273,0.140400000000001,-0.3467,-3.9708,0.8019,-0.574900000000001,-2.1149,4.8161,1.0053,-2.0487,3.0502,1.3693,-7.7483,3.4627,7.0346,-7.0002,4.3425,-5.2127,-2.598,1.3533,2.2774,4.5869,5.4176,-1.389,-5.5056,-3.2438,1.9499,-7.2571,1.4956,5.4419,-1.8218,3.8855,4.7974,9.7947,-4.9979,2.6234,5.9059,-2.0061,-1.3782,3.5527,0.00860000000000039,1.9284,-6.5263,-6.2845,4.1881,-1.5619,0.0434999999999999,-4.8556,1.0024
"333",-0.3975,-3.2142,-1.8143,-9.2306,-6.2931,-0.6828,-1.088,9.0437,-6.4908,-0.2884,-7.2748,-1.9175,1.8986,-3.17,-3.6379,3.2194,1.7944,-6.2671,5.8558,12.351,-9.0214,4.9681,0.236000000000001,-1.0134,-6.2889,-1.6511,3.9065,-2.8648,-5.1599,-0.3142,-2.8419,8.9845,-1.2817,-3.8459,1.8249,-7.5427,7.6952,-1.0051,0.1273,-8.3377,1.9726,0.497300000000001,2.4006,-8.7312,-4.1651,0.449299999999999,4.994,0.4973,6.0463,-1.1307,0.516,-3.8261,1.3732,5.6068,6.3723,5.2132,5.6244,2.2074,2.4492,3.3284,-0.4131,4.4314,3.332,0.1802,-1.8761,1.298,0.3891,-1.1972,-3.158,1.919,-0.7096,-2.7285,3.4554,1.267,-2.8615,2.9321,1.1596,-8.0007,3.607,6.7504,-6.4204,5.201,-5.9674,-3.6589,0.421,1.8481,4.2536,5.7676,-1.8329,-4.7982,-2.3394,2.1146,-8.125,2.1421,5.779,-1.6861,4.2899,4.8429,9.4882,-4.7304,2.8647,5.9197,-1.6001,-1.4573,3.7292,1.027,1.7153,-6.1688,-6.4801,4.5319,-1.1388,0.5996,-4.5666,0.5895
"334",0.0854999999999997,-2.853,-2.3093,-8.3671,-6.5457,-0.7288,-1.2359,8.1362,-5.5691,-1.2236,-7.6021,-2.6208,2.1734,-2.7498,-2.923,4.0749,1.7003,-6.1217,6.2105,12.03,-9.9631,6.4034,0.654599999999999,-0.8535,-6.0589,-1.0406,3.0526,-2.5596,-4.4003,-0.8329,-3.1969,8.3896,-1.6361,-4.4967,2.6903,-7.4989,7.1869,-0.9318,0.0655000000000001,-8.8731,2.301,0.9187,2.5016,-8.2743,-4.6602,0.253700000000000,5.8882,0.6909,5.4548,-1.0435,0.4941,-3.2619,0.6933,5.6195,7.11,5.5769,5.0467,2.7805,3.6995,2.9362,1.138,4.3052,2.8182,0.6029,-2.6434,1.8599,0.515699999999999,-1.884,-2.3869,3.0327,-0.8414,-3.1511,2.1127,1.6789,-3.7748,2.6901,0.965700000000002,-7.8947,3.6809,6.6633,-5.7471,6.1701,-6.9377,-4.5932,-0.4824,1.68,4.0795,6.0714,-2.3509,-3.9229,-1.2585,2.2241,-9.0253,3.0347,5.9741,-1.6557,4.5632,4.8149,9.0732,-4.347,3.4758,5.7714,-1.1181,-1.3741,3.629,2.0341,1.59,-5.584,-6.4855,4.8687,-0.7443,1.467,-4.1882,0.1662
"335",0.564,-2.4752,-2.5652,-6.9508,-6.7995,-0.8687,-1.44,7.3173,-4.6937,-1.8866,-7.739,-3.5099,2.4733,-2.4475,-2.4393,4.8661,1.4859,-6.0678,6.4845,11.6721,-10.7297,7.664,1.2566,-0.862,-5.941,-0.398700000000002,1.9534,-2.2184,-3.3187,-1.4655,-3.6961,7.5246,-1.7454,-5.0567,3.6585,-7.5208,6.618,-0.7458,0.0442,-9.1109,2.4283,1.1792,2.2991,-7.601,-4.9433,-0.0616000000000003,6.7788,0.8008,4.9077,-0.9578,0.4954,-2.9376,0.0322999999999993,5.7247,7.6451,5.8192,4.4853,3.4364,4.8516,2.4566,2.5357,3.9839,2.0712,0.8832,-3.2333,2.3624,0.486499999999999,-2.3956,-1.69,4.0417,-0.958099999999999,-3.3794,0.8969,2.1272,-4.6821,2.3397,0.800799999999999,-7.3949,3.5676,6.762,-5.0793,7.1929,-8.0067,-5.2623,-1.2766,1.7033,4.0514,6.2865,-2.9009,-2.9564,-0.101,2.2792,-9.8337,4.1109,6.0173,-1.6776,4.6741,4.7224,8.6013,-3.8812,4.4203,5.452,-0.5795,-1.0922,3.3145,2.9324,1.6477,-4.802,-6.2495,5.1779,-0.37,2.5487,-3.7838,-0.237
"336",0.9715,-2.1308,-2.5952,-5.1577,-7.0482,-1.0983,-1.6767,6.5918,-3.9354,-2.2684,-7.7028,-4.4257,2.7568,-2.2448,-2.2216,5.4821,1.225,-6.1035,6.6373,11.2918,-11.2028,8.6154,1.9719,-0.9954,-5.9587,0.253100000000002,0.729299999999999,-1.8929,-2.0258,-2.1503,-4.307,6.4667,-1.6568,-5.3908,4.621,-7.5994,5.9819,-0.4687,0.0129999999999999,-9.0503,2.2737,1.239,1.8257,-6.73,-5.0528,-0.495800000000001,7.5869,0.8205,4.4576,-0.9436,0.5252,-2.821,-0.625,5.8709,7.9626,5.9247,3.9943,4.0831,5.8222,1.8961,3.6875,3.4855,1.1603,1.0197,-3.5588,2.7526,0.3041,-2.7522,-1.088,4.8517,-1.0394,-3.4414,-0.104500000000000,2.4833,-5.4682,1.9235,0.673400000000001,-6.5151,3.1906,6.9893,-4.5132,8.2198,-9.0376,-5.5683,-1.8892,1.8255,4.1226,6.3808,-3.4488,-1.9896,0.9983,2.3163,-10.4246,5.2694,5.9113,-1.6859,4.6248,4.582,8.1231,-3.3713,5.6072,4.9555,-0.0159000000000002,-0.5784,2.8817,3.6523,1.9371,-3.8697,-5.7406,5.4559,0.0111999999999997,3.7097,-3.4277,-0.5753
"337",1.2336,-1.8412,-2.4803,-3.2139,-7.2561,-1.4091,-1.9218,5.9585,-3.3156,-2.4101,-7.5048,-5.2262,2.984,-2.1175,-2.2707,5.847,1.0023,-6.2135,6.6465,10.8883,-11.3013,9.1923,2.7228,-1.1981,-6.1259,0.8915,-0.4927,-1.6398,-0.6496,-2.8287,-4.9506,5.3161,-1.4593,-5.4099,5.4741,-7.7056,5.316,-0.1253,-0.0595999999999997,-8.7174,1.7679,1.0911,1.1365,-5.6998,-5.0195,-1.0194,8.2369,0.7615,4.1424,-1.0686,0.5722,-2.8563,-1.3086,6.0042,8.0463,5.8872,3.61,4.6592,6.5494,1.2957,4.5196,2.8511,0.1569,1.0268,-3.5706,2.9854,0.0156000000000009,-2.9995,-0.5953,5.3898,-1.0644,-3.381,-0.8167,2.643,-6.0232,1.5063,0.584900000000001,-5.3125,2.5335,7.2495,-4.1249,9.22,-9.9026,-5.4691,-2.2711,1.9499,4.2263,6.3375,-3.9677,-1.1159,1.9018,2.3866,-10.6872,6.3916,5.6657,-1.6116,4.4512,4.4236,7.6801,-2.8653,6.8945,4.3037,0.5336,0.1929,2.4452,4.1603,2.46,-2.8563,-4.9533,5.7126,0.4281,4.8014,-3.1885,-0.8092
"338",1.2835,-1.5967,-2.3392,-1.3511,-7.363,-1.7798,-2.1519,5.4328,-2.8206,-2.3699,-7.1554,-5.8073,3.1207,-2.0437,-2.5571,5.9283,0.8829,-6.3741,6.5142,10.4488,-11.0056,9.4081,3.4348,-1.4084,-6.4309,1.4883,-1.5933,-1.5206,0.6765,-3.4338,-5.5183,4.175,-1.2621,-5.084,6.1413,-7.8168,4.6989,0.2502,-0.182099999999998,-8.1562,0.881,0.7692,0.3065,-4.5765,-4.8606,-1.5899,8.6697,0.6454,3.9748,-1.38,0.6144,-2.998,-2.0469,6.0948,7.874,5.717,3.3463,5.1418,6.997,0.7224,4.974,2.1427,-0.8784,0.9253,-3.2571,3.0351,-0.302800000000000,-3.1884,-0.233,5.6098,-1.0244,-3.2349,-1.1789,2.5555,-6.2643,1.1555,0.520600000000002,-3.8795,1.6424,7.4251,-3.9606,10.1803,-10.5096,-4.9828,-2.408,1.999,4.2847,6.1605,-4.4337,-0.4219,2.5028,2.5242,-10.5435,7.3663,5.2975,-1.3986,4.2112,4.2905,7.3028,-2.4236,8.1219,3.554,1.03070000000000,1.2211,2.1161,4.4603,3.1701,-1.8449,-3.9102,5.9614,0.896,5.6872,-3.1128,-0.9208
"339",1.0702,-1.3834,-2.2887,0.2417,-7.3049,-2.1621,-2.3439,5.0462,-2.4419,-2.1861,-6.6702,-6.1234,3.1445,-2.0005,-3.0287,5.7369,0.8922,-6.5534,6.2642,9.9553,-10.3595,9.3434,4.0417,-1.5691,-6.8314,2.0053,-2.4776,-1.588,1.837,-3.8803,-5.8987,3.1331,-1.1712,-4.4359,6.589,-7.9272,4.2303,0.6143,-0.3429,-7.4273,-0.353,0.3407,-0.5751,-3.4511,-4.5903,-2.1695,8.8519,0.5034,3.9422,-1.8888,0.6294,-3.223,-2.8518,6.157,7.4246,5.4533,3.185,5.5436,7.1495,0.247299999999999,5.0143,1.4394,-1.895,0.7381,-2.6445,2.9063,-0.574,-3.3497,-0.0266000000000000,5.5022,-0.9277,-3.0133,-1.1609,2.2193,-6.1573,0.9224,0.451600000000001,-2.3296,0.6183,7.4072,-4.0354,11.0992,-10.8198,-4.1956,-2.3256,1.9292,4.2181,5.8818,-4.8267,0.0233999999999996,2.7457,2.7272,-9.9635,8.1044,4.8337,-1.0222,3.9743,4.2236,7.0139,-2.1142,9.1442,2.7805,1.4406,2.4637,1.983,4.5784,3.9709,-0.9126,-2.6684,6.2078,1.4061,6.2725,-3.2086,-0.9164
"340",0.5724,-1.2108,-2.4125,1.4535,-7.0466,-2.485,-2.4838,4.8251,-2.207,-1.8657,-6.0773,-6.1887,3.0597,-1.9603,-3.6215,5.3189,1.0143,-6.7096,5.9372,9.3957,-9.4593,9.1217,4.4973,-1.6427,-7.2727,2.401,-3.0873,-1.8554,2.7626,-4.0758,-6.0087,2.259,-1.2675,-3.5196,6.8224,-8.033,4.0064,0.9266,-0.5161,-6.6067,-1.8284,-0.108499999999999,-1.4124,-2.4259,-4.2338,-2.7344,8.7751,0.373300000000000,4.0127,-2.5606,0.6007,-3.5242,-3.7146,6.251,6.705,5.1684,3.0696,5.8996,7.0099,-0.0789000000000009,4.6432,0.8231,-2.8541,0.4902,-1.7939,2.6359,-0.7508,-3.4805,0.0114,5.0996,-0.7916,-2.6924,-0.7777,1.6587,-5.7259,0.8296,0.3468,-0.7874,-0.4109,7.1346,-4.3357,11.9732,-10.8511,-3.2553,-2.0767,1.7386,3.9577,5.564,-5.1352,0.181500000000000,2.6333,2.9625,-8.9741,8.5424,4.319,-0.4995,3.8108,4.2464,6.8305,-2.001,9.8516,2.0462,1.7342,3.8291,2.1,4.5429,4.7279,-0.108800000000000,-1.3217,6.4458,1.9265,6.5271,-3.4403,-0.8197
"341",-0.1934,-1.1165,-2.7401,2.2561,-6.5953,-2.6794,-2.5749,4.776,-2.1643,-1.4043,-5.4114,-6.0545,2.8946,-1.9002,-4.2676,4.7506,1.2023,-6.7967,5.5837,8.774,-8.4342,8.8701,4.7837,-1.6197,-7.7201,2.6477,-3.4011,-2.2843,3.437,-3.9511,-5.8123,1.5928,-1.5917,-2.4088,6.8705,-8.1181,4.0958,1.1632,-0.665800000000001,-5.7792,-3.3807,-0.4925,-2.1151,-1.5902,-3.82,-3.2752,8.4481,0.2908,4.1384,-3.3149,0.517,-3.8966,-4.6074,6.4574,5.7704,4.9536,2.9153,6.2481,6.605,-0.244800000000000,3.9191,0.3559,-3.7208,0.2065,-0.7928,2.2811,-0.8304,-3.5559,-0.0997,4.4805,-0.627999999999999,-2.2208,-0.0875000000000004,0.9093,-5.0465,0.868400000000001,0.185300000000000,0.6219,-1.3213,6.6171,-4.8246,12.7858,-10.6688,-2.338,-1.7192,1.4582,3.4672,5.2913,-5.3612,0.0577999999999999,2.2205,3.1799,-7.6611,8.6446,3.8241,0.108100000000000,3.7772,4.3581,6.767,-2.1358,10.1743,1.3894,1.8871,5.1839,2.4806,4.3685,5.301,0.5487,0.0132000000000003,6.6578,2.4083,6.4964,-3.7383,-0.6598
