"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"23",-0.337899999999999,-5.3284,-0.7746,-3.7388,-4.7999,-0.551,-0.4948,-0.0932999999999997,0.399,-1.5037,2.2101,-0.2006,0.4678,-4.8609,-3.1592,7.6932,-1.5885,3.9442,-4.8993,6.2094,-5.7524,2.049,-5.1257,0.8223,0.490699999999999,-0.0462,-6.4839,-3.8422,5.6006,-1.0204,-1.8831,-1.397,1.96,-17.5289,2.0969,-1.2462,-5.0194,1.0628,-3.0975,-0.3659,-0.1452,1.322,-2.2968,5.0509,2.3341,-2.3637,-7.0399,3.6796,4.0621,-3.3107,-3.3372,-3.1765,2.7427,6.0859,-0.8701,7.1268,-2.2622,2.218,3.1205,1.4031,5.7552,-2.7908,3.3673,-4.2094,9.0415,5.4113,-7.5225,-0.9596,-1.9296,4.0058,-2.1542,-2.2497,2.5309,-9.6164,-0.5671,2.9305,3.5618,0.1585,-0.0827,4.2957,-2.1163,-1.902,0.5148,-3.5685,-1.0396,-2.7492,0.5477,0.4766,-0.1624,-5.8749,0.5045,1.666,1.406,-0.25,-2.8251,0.5154,-0.151500000000000,-1.7751,0.8134,1.1247,0.7788,-3.242,0.149599999999998,-5.6757,1.3825,1.0757,-0.2934,5.8503,2.9274,-2.0744,1.4257
"24",0.7721,-5.161,-0.5672,-3.8126,-4.6929,-0.3537,-0.3265,0.2466,0.8872,-1.3583,2.5282,-1.0519,0.6094,-4.4839,-2.8099,7.603,-2.9646,4.5268,-4.6123,6.8223,-5.2479,2.0675,-5.1835,1.6436,-0.278,-0.0144000000000000,-6.813,-3.5946,4.0371,-0.6574,-2.1487,-0.5551,1.848,-15.411,0.7213,-1.4599,-4.34,0.105300000000000,-3.147,-2.4578,-0.2635,1.353,-2.4456,4.7423,2.9445,-2.6474,-6.3636,3.7752,4.2858,-4.4458,-3.2891,-2.7614,3.2044,5.6431,-0.7707,6.9617,-0.869100000000001,0.1287,3.8748,1.1754,5.8509,-1.7435,4.1229,-4.6058,8.8583,6.3679,-8.0598,-0.6611,-0.1817,3.4083,-1.5718,-1.6859,3.082,-10.3038,0.200200000000000,2.415,3.3233,0.8278,0.1865,3.4849,-2.6474,-1.864,0.7094,-3.0719,-0.9374,-3.0879,-0.6866,0.255900000000000,-0.1046,-5.805,0.0112999999999999,2.4257,1.4164,-0.138900000000000,-2.9338,0.8521,-1.1272,-1.7791,0.4471,0.7193,1.4303,-3.1276,-1.06920000000000,-5.9803,1.0642,1.2254,0.087800,6.6931,2.735,-2.108,1.9773
"25",1.734,-4.7926,-0.543,-3.463,-4.2739,-0.2789,-0.170800000000001,0.5439,1.5337,-1.3638,3.1249,-1.8806,0.7729,-3.9602,-2.1357,7.4242,-4.1303,4.9735,-4.2201,7.3151,-4.2278,2.0891,-4.6503,2.2205,-0.9664,0.3673,-7.1165,-3.1988,2.3882,-0.2396,-2.2462,0.122,1.7178,-12.7834,-0.5894,-1.6159,-3.5004,-0.8087,-3.3043,-4.6185,-0.2224,1.2308,-2.6013,4.5429,3.7429,-2.7101,-5.6563,3.7579,4.3779,-5.0938,-3.2178,-2.3064,3.6396,5.1083,-0.6825,6.4833,0.5957,-2.0878,4.4009,0.9588,5.7834,-0.5626,4.7719,-4.6775,8.1052,7.1859,-8.3595,-0.3606,1.608,2.6266,-1.0278,-1.3194,3.3341,-10.5349,0.8177,1.9309,3.1249,1.4321,0.2311,2.5598,-3.0734,-1.5753,0.717,-2.5019,-0.45,-3.1227,-1.9116,0.120100000000001,-0.00559999999999983,-5.4663,-0.4311,3.092,1.3995,0.1825,-2.9932,1.1929,-2.3052,-1.7299,-0.059,0.4166,1.9626,-2.9313,-2.1985,-5.976,0.5189,1.5677,0.4936,7.2575,2.5888,-2.0497,2.5048
"26",2.4432,-4.2267,-0.763,-2.7095,-3.5678,-0.3703,-0.0684000000000005,0.7206,2.359,-1.5227,3.9621,-2.5342,0.9583,-3.3069,-1.2217,7.179,-4.9239,5.2698,-3.7906,7.6175,-2.7895,2.1528,-3.5698,2.507,-1.4812,1.0775,-7.3778,-2.6903,0.7572,0.2034,-2.1601,0.5479,1.5818,-9.8413,-1.7126,-1.6685,-2.5507,-1.6742,-3.5535,-6.7022,-0.00849999999999973,0.9703,-2.7601,4.4998,4.6809,-2.5784,-5.035,3.5769,4.268,-5.2206,-3.1476,-1.8521,4.0009,4.4643,-0.5601,5.7709,1.9831,-4.261,4.6729,0.7753,5.5439,0.6697,5.2556,-4.4706,6.8584,7.7992,-8.4008,-0.122299999999999,3.3564,1.6994,-0.5546,-1.1782,3.3197,-10.2592,1.2369,1.503,2.9466,1.9186,0.0412,1.6015,-3.3179,-1.0407,0.489100000000001,-1.8609,0.3545,-2.8718,-2.9902,0.1551,0.1451,-4.9164,-0.7914,3.6434,1.4169,0.6822,-3.0483,1.5257,-3.5766,-1.5815,-0.6899,0.2795,2.3313,-2.7105,-3.1385,-5.64,-0.1883,2.0577,0.8913,7.4925,2.5311,-1.8687,3.0368
"27",2.8346,-3.4454,-1.2553,-1.6562,-2.6206,-0.685,-0.0563000000000002,0.7214,3.3244,-1.7983,4.9555,-2.8839,1.1637,-2.5367,-0.1643,6.8866,-5.2633,5.4114,-3.4068,7.6746,-1.1002,2.2712,-2.043,2.4647,-1.7594,2.0545,-7.5794,-2.1121,-0.74,0.6417,-1.9022,0.6595,1.4308,-6.7871,-2.5536,-1.565,-1.5631,-2.4766,-3.864,-8.5681,0.3867,0.5916,-2.9269,4.6132,5.6765,-2.2788,-4.5956,3.1872,3.9041,-4.8477,-3.1018,-1.4452,4.2518,3.6922,-0.364,4.9395,3.1819,-6.1981,4.699,0.6435,5.1351,1.8822,5.5313,-4.0727,5.2454,8.1599,-8.1788,0.0163000000000002,4.9752,0.6918,-0.164800000000000,-1.2542,3.099,-9.4649,1.4508,1.1559,2.7538,2.2368,-0.3683,0.7157,-3.3194,-0.3024,0.0305999999999997,-1.1401,1.3639,-2.4045,-3.7977,0.4097,0.3474,-4.2258,-1.0327,4.0684,1.508,1.3068,-3.1501,1.8487,-4.7936,-1.2774,-1.4024,0.3285,2.4991,-2.5127,-3.8202,-4.9691,-0.955,2.6223,1.2534,7.3696,2.5893,-1.5577,3.5876
"28",2.8954,-2.4383,-1.992,-0.4624,-1.5148,-1.27,-0.157300000000001,0.5463,4.3307,-2.1139,5.9893,-2.8665,1.3752,-1.6697,0.9456,6.5624,-5.1571,5.3895,-3.1524,7.4523,0.6439,2.4352,-0.210599999999999,2.074,-1.7756,3.208,-7.7029,-1.5099,-1.9898,1.0501,-1.5089,0.4345,1.2437,-3.803,-3.0547,-1.262,-0.6214,-3.1954,-4.1979,-10.1001,0.9741,0.1143,-3.1196,4.8382,6.6342,-1.8352,-4.3939,2.5604,3.2698,-4.0438,-3.0975,-1.1373,4.3726,2.7881,-0.0747,4.1196,4.1289,-7.7104,4.5126,0.5755,4.5812,3.0112,5.5873,-3.5773,3.4251,8.2468,-7.698,0.0452000000000004,6.3693,-0.307700000000000,0.140500000000000,-1.5125,2.7469,-8.1866,1.4799,0.9124,2.5081,2.3438,-0.9572,0.0184999999999995,-3.0498,0.568,-0.6119,-0.343400000000000,2.4418,-1.8233,-4.246,0.8813,0.59,-3.474,-1.1233,4.3605,1.6753,1.9921,-3.3432,2.1595,-5.7939,-0.7666,-2.1184,0.5353,2.4574,-2.3628,-4.2106,-3.983,-1.6522,3.1688,1.5609,6.8894,2.7698,-1.149,4.1489
"29",2.6641,-1.2236,-2.8812,0.6972,-0.368799999999999,-2.1191,-0.3765,0.2598,5.2419,-2.3745,6.9219,-2.493,1.5607,-0.7395,2.0301,6.2195,-4.6858,5.1825,-3.0879,6.9452,2.2596,2.6279,1.7655,1.3461,-1.5414,4.4322,-7.7191,-0.9276,-2.8969,1.4152,-1.0369,-0.0979999999999999,1.003,-1.0303,-3.1933,-0.7461,0.1948,-3.8094,-4.5213,-11.2251,1.7514,-0.4466,-3.3644,5.106,7.4566,-1.2747,-4.4348,1.6972,2.3918,-2.9105,-3.1309,-0.9731,4.3602,1.776,0.3118,3.4353,4.803,-8.6491,4.163,0.5767,3.9336,3.9959,5.4479,-3.0566,1.5677,8.0669,-6.9761,-0.0215999999999994,7.4439,-1.197,0.366000000000001,-1.8989,2.3453,-6.5089,1.3635,0.792,2.1758,2.2147,-1.6686,-0.3903,-2.5195,1.4804,-1.3634,0.499,3.4538,-1.2348,-4.3069,1.5244,0.8532,-2.7424,-1.0596,4.5205,1.89,2.6726,-3.6516,2.4496,-6.4352,-0.0252999999999997,-2.7374,0.8275,2.2283,-2.257,-4.3074,-2.7271,-2.1463,3.609,1.8007,6.0831,3.0575,-0.712,4.6951
"30",2.215,0.145700000000000,-3.785,1.6648,0.6889,-3.1576,-0.7149,-0.0327999999999999,5.9261,-2.4919,7.6019,-1.8333,1.6719,0.211700000000000,3.0246,5.8715,-3.9675,4.7705,-3.2284,6.1762,3.6087,2.8289,3.7167,0.3324,-1.0987,5.619,-7.5821,-0.4029,-3.3992,1.7417,-0.5539,-0.8569,0.7087,1.4406,-2.9817,-0.0410999999999997,0.8186,-4.2993,-4.8093,-11.9144,2.6803,-1.0791,-3.6737,5.3438,8.0455,-0.6395,-4.6757,0.6351,1.3371,-1.5655,-3.1747,-0.9762,4.2215,0.7058,0.7878,2.9823,5.2084,-8.9342,3.7084,0.6453,3.2674,4.7787,5.1646,-2.5565,-0.1671,7.6497,-6.0514,-0.155000000000000,8.1144,-1.8851,0.522,-2.3484,1.9752,-4.5633,1.1615,0.8079,1.7344,1.8579,-2.4368,-0.448099999999999,-1.7719,2.3371,-2.1342,1.3303,4.291,-0.7243,-4.0161,2.2727,1.1162,-2.1064,-0.8774,4.5568,2.1095,3.2913,-4.0721,2.7017,-6.6255,0.9338,-3.1644,1.107,1.8506,-2.1704,-4.1349,-1.269,-2.3274,3.8829,1.9652,5.0114,3.4196,-0.3277,5.1955
"31",1.6408,1.5843,-4.5528,2.3254,1.5605,-4.2652,-1.1814,-0.2274,6.2905,-2.4039,7.906,-0.9952,1.655,1.1401,3.8715,5.5341,-3.1272,4.1688,-3.5404,5.1893,4.6065,3.0124,5.4774,-0.8814,-0.5069,6.6707,-7.2307,0.0352000000000001,-3.4722,2.0538,-0.1334,-1.7206,0.379899999999999,3.5683,-2.4591,0.798,1.1979,-4.6503,-5.0498,-12.1804,3.6833,-1.7712,-4.0191,5.494,8.3081,0.00990000000000002,-5.043,-0.5536,0.2035,-0.127500000000000,-3.1928,-1.1369,3.9702,-0.3636,1.3362,2.8145,5.3591,-8.5585,3.2063,0.7669,2.6732,5.3107,4.7979,-2.114,-1.6495,7.032,-4.9861,-0.3173,8.3215,-2.3209,0.6274,-2.7906,1.7022,-2.5123,0.9499,0.9642,1.1723,1.3237,-3.1918,-0.139300000000000,-0.8708,3.043,-2.8342,2.0777,4.886,-0.3475,-3.4581,3.0609,1.3624,-1.6244,-0.6468,4.4888,2.2862,3.8042,-4.5741,2.887,-6.3367,2.067,-3.3368,1.2763,1.3626,-2.0709,-3.737,0.309600000000001,-2.1275,3.9729,2.0515,3.7579,3.8146,-0.057,5.6234
"32",1.0351,2.9917,-5.0517,2.6213,2.2086,-5.3116,-1.7797,-0.2595,6.2991,-2.0822,7.7801,-0.0968999999999998,1.458,2.0034,4.5206,5.2237,-2.2755,3.4492,-3.9552,4.034,5.2113,3.1515,6.8979,-2.1898,0.169400000000000,7.5112,-6.6014,0.3632,-3.1292,2.3819,0.157700000000000,-2.5484,0.0484999999999998,5.348,-1.6817,1.6957,1.2984,-4.8572,-5.2416,-12.064,4.6514,-2.504,-4.3182,5.5194,8.1689,0.6055,-5.4545,-1.7746,-0.8931,1.2898,-3.1576,-1.4133,3.6206,-1.3853,1.9284,2.9411,5.2719,-7.5805,2.7046,0.913,2.239,5.554,4.3958,-1.7727,-2.7922,6.2443,-3.8633,-0.4718,8.0478,-2.5069,0.7064,-3.1549,1.5605,-0.5244,0.8033,1.2561,0.4875,0.697,-3.8676,0.5092,0.110200000000000,3.5206,-3.3935,2.6703,5.216,-0.1361,-2.7388,3.8423,1.5826,-1.3311,-0.4508,4.3453,2.3725,4.1775,-5.1049,2.9648,-5.6031,3.3101,-3.2378,1.2683,0.7956,-1.9311,-3.1667,1.9202,-1.5318,3.8975,2.0568,2.4153,4.2012,0.0773,5.959
"33",0.4842,4.2705,-5.1966,2.543,2.6453,-6.1778,-2.4723,-0.1227,5.9732,-1.5313,7.2534,0.7714,1.0409,2.7654,4.941,4.9496,-1.4949,2.7222,-4.3882,2.7525,5.414,3.2229,7.8558,-3.4803,0.8669,8.0891,-5.6485,0.5613,-2.4174,2.7409,0.2683,-3.2061,-0.2496,6.7915,-0.7131,2.5682,1.1119,-4.9319,-5.3911,-11.6257,5.4595,-3.2516,-4.4587,5.3966,7.5867,1.0878,-5.8356,-2.9277,-1.8412,2.5845,-3.0569,-1.7475,3.1898,-2.3349,2.5185,3.3288,4.9673,-6.1145,2.2344,1.0434,2.0309,5.4824,3.9859,-1.5791,-3.5525,5.3075,-2.7806,-0.5943,7.3234,-2.4899,0.7845,-3.3808,1.547,1.2505,0.7805,1.6734,-0.3109,0.0687000000000002,-4.4108,1.4387,1.0923,3.7164,-3.7814,3.0574,5.2998,-0.103400000000000,-1.9661,4.594,1.7758,-1.2382,-0.3661,4.1623,2.3261,4.3878,-5.5972,2.8856,-4.4993,4.5903,-2.8955,1.0628,0.1781,-1.7355,-2.479,3.4716,-0.577,3.6979,1.9742,1.0716,4.5415,0.091,6.1845
"34",0.0586,5.3365,-4.9702,2.1132,2.9008,-6.7656,-3.1629,0.1379,5.3862,-0.787500000000001,6.4148,1.5745,0.3901,3.396,5.136,4.7053,-0.8337,2.0959,-4.7509,1.3771,5.2433,3.2126,8.2668,-4.6394,1.5271,8.3822,-4.3671,0.6126,-1.4099,3.1198,0.1728,-3.583,-0.4863,7.9082,0.3754,3.3344,0.6669,-4.9013,-5.5017,-10.9367,5.9899,-3.9816,-4.3376,5.1106,6.5731,1.4215,-6.1248,-3.9223,-2.5478,3.67,-2.8881,-2.08,2.7089,-3.2044,3.0474,3.905,4.4724,-4.321,1.8109,1.1162,2.0777,5.0875,3.5803,-1.5668,-3.9257,4.2441,-1.839,-0.6825,6.2175,-2.3383,0.8787,-3.4295,1.6252,2.6983,0.9109,2.1996,-1.2022,-0.4941,-4.7869,2.5713,2.0009,3.6038,-4.012,3.2133,5.1899,-0.2382,-1.2409,5.3068,1.9419,-1.341,-0.4444,3.9788,2.1231,4.426,-5.9783,2.6025,-3.1147,5.8337,-2.3697,0.6846,-0.4597,-1.4808,-1.7287,4.8709,0.6602,3.4246,1.7929,-0.195600000000000,4.8009,0.0209000000000001,6.2792
"35",-0.198100000000000,6.1201,-4.4226,1.3667,3.0013,-7.0084,-3.7247,0.4556,4.6489,0.085700000000001,5.3748,2.3282,-0.473,3.8746,5.1444,4.4652,-0.313,1.6448,-4.9627,-0.0629999999999988,4.7676,3.1182,8.0975,-5.5555,2.0955,8.396,-2.8069,0.5077,-0.1974,3.4843,-0.124800000000000,-3.6007,-0.6488,8.6955,1.4963,3.9246,0.0313999999999997,-4.7929,-5.5619,-10.0713,6.1569,-4.6535,-3.8956,4.6529,5.2028,1.6003,-6.2717,-4.6899,-2.9503,4.4741,-2.656,-2.356,2.2245,-3.9925,3.46,4.5703,3.8265,-2.3847,1.4346,1.102,2.3652,4.3842,3.1841,-1.7464,-3.9379,3.0892,-1.1184,-0.7618,4.8188,-2.1234,0.988599999999999,-3.2928,1.7377,3.7499,1.1905,2.8039,-2.1535,-0.9636,-4.9821,3.8204,2.7779,3.1811,-4.1291,3.1338,4.9587,-0.5028,-0.6547,5.963,2.0737,-1.6239,-0.7114,3.8335,1.7635,4.3057,-6.1869,2.0885,-1.537,6.9747,-1.7355,0.1855,-1.0852,-1.1708,-0.9719,6.0255,2.0866,3.1341,1.5051,-1.3175,4.9525,-0.088,6.2188
"36",-0.27,6.57,-3.6489,0.3464,2.9671,-6.882,-4.0537,0.7704,3.8847,1.0038,4.2407,3.0707,-1.4995,4.1871,5.0238,4.1908,0.0579999999999998,1.3968,-4.9673,-1.5325,4.0964,2.9522,7.3716,-6.1277,2.5218,8.1616,-1.0637,0.249700000000001,1.1208,3.7923,-0.5908,-3.2175,-0.7378,9.1441,2.5481,4.2888,-0.7021,-4.6217,-5.5378,-9.0939,5.9222,-5.2092,-3.1304,4.0287,3.601,1.6317,-6.2365,-5.1911,-3.0198,4.9404,-2.3768,-2.529,1.7838,-4.6968,3.7231,5.2205,3.0806,-0.4804,1.0958,0.9889,2.8367,3.4167,2.7943,-2.1019,-3.6371,1.8922,-0.6489,-0.8798,3.2208,-1.9089,1.0895,-2.9922,1.8212,4.3836,1.5878,3.4326,-3.1137,-1.3467,-5.0019,5.093,3.3911,2.4743,-4.1784,2.8257,4.6797,-0.8401,-0.281300000000001,6.5249,2.1518,-2.0608,-1.1724,3.7607,1.273,4.056,-6.1876,1.3439,0.1545,7.9586,-1.0667,-0.3796,-1.6719,-0.8169,-0.2694,6.8504,3.6082,2.882,1.1081,-2.2337,4.9837,-0.1948,5.9803
"37",-0.1646,6.6591,-2.7601,-0.8957,2.819,-6.4087,-4.1089,1.0402,3.1976,1.8751,3.1049,3.8319,-2.6272,4.3234,4.8321,3.8417,0.273000000000000,1.3353,-4.7441,-2.9857,3.3567,2.7378,6.1645,-6.2757,2.761,7.7286,0.7489,-0.140700000000001,2.4469,4.0057,-1.1751,-2.4291,-0.7599,9.248,3.4219,4.4038,-1.4406,-4.3829,-5.3752,-8.0511,5.2952,-5.5761,-2.091,3.2643,1.9091,1.5209,-5.9881,-5.4201,-2.7657,5.0352,-2.0803,-2.5687,1.4126,-5.3127,3.8275,5.7627,2.2905,1.2538,0.775,0.7745,3.4025,2.2508,2.3964,-2.5926,-3.0801,0.7134,-0.4085,-1.0914,1.5226,-1.7452,1.1371,-2.5686,1.8186,4.6163,2.0585,4.0076,-4.0103,-1.6698,-4.8609,6.2868,3.8359,1.534,-4.19,2.3038,4.415,-1.1851,-0.1661,6.9372,2.1517,-2.6128,-1.8169,3.7909,0.703,3.7063,-5.9804,0.3919,1.8849,8.7404,-0.4267,-0.9709,-2.1993,-0.443099999999999,0.313300000000001,7.2873,5.1331,2.7156,0.6048,-2.8994,4.9011,-0.2694,5.5573
"38",0.0955000000000004,6.3854,-1.8563,-2.2948,2.5838,-5.6533,-3.9205,1.2426,2.6524,2.6204,2.0397,4.613,-3.7746,4.27,4.6114,3.3838,0.3347,1.4124,-4.3149,-4.3713,2.6619,2.5022,4.5813,-5.9518,2.7761,7.1561,2.5229,-0.6236,3.6925,4.0971,-1.8185,-1.2713,-0.7215,9.0138,4.0125,4.2804,-2.1148,-4.0668,-5.0197,-6.9709,4.3219,-5.6826,-0.8599,2.4079,0.2522,1.2639,-5.5063,-5.3947,-2.2321,4.7593,-1.8065,-2.4672,1.1025,-5.8322,3.776,6.1203,1.5095,2.7252,0.4506,0.4548,3.9571,0.9612,1.9763,-3.1592,-2.3184,-0.3811,-0.3481,-1.4382,-0.165900000000001,-1.6622,1.0788,-2.0672,1.6905,4.4915,2.5627,4.4392,-4.7583,-1.9593,-4.5715,7.294,4.1255,0.4349,-4.1703,1.5979,4.202,-1.4744,-0.315,7.1446,2.0532,-3.2295,-2.6173,3.9453,0.128700000000000,3.2808,-5.5991,-0.7289,3.5794,9.2853,0.1395,-1.5705,-2.648,-0.0907,0.7112,7.3308,6.5642,2.6675,-0.000299999999999967,-3.2961,4.7295,-0.297,4.9705
"39",0.4783,5.7689,-1.0156,-3.7732,2.2936,-4.7119,-3.5696,1.3768,2.2743,3.1878,1.0973,5.3852,-4.8274,4.0027,4.3835,2.805,0.2657,1.5707,-3.733,-5.6394,2.0875,2.2644,2.7213,-5.1518,2.5449,6.5046,4.1632,-1.1421,4.7838,4.0521,-2.4626,0.1841,-0.6267,8.4682,4.227,3.9706,-2.6879,-3.6762,-4.4407,-5.8674,3.0689,-5.4832,0.4632,1.5253,-1.2781,0.8571,-4.786,-5.1401,-1.4888,4.1525,-1.5931,-2.2433,0.8279,-6.2427,3.5782,6.2273,0.7805,3.8845,0.104500000000000,0.0173,4.4082,-0.3849,1.5418,-3.7274,-1.3949,-1.3273,-0.4225,-1.9307,-1.7234,-1.6704,0.8675,-1.5204,1.4255,4.0694,3.075,4.6465,-5.2815,-2.2258,-4.1349,8.0149,4.2792,-0.73,-4.1097,0.7602,4.044,-1.652,-0.6876,7.1102,1.8479,-3.8571,-3.5275,4.2291,-0.3591,2.8017,-5.1039,-1.9652,5.1589,9.5693,0.6097,-2.1772,-2.994,0.189100000000001,0.8641,7.0412,7.7987,2.7486,-0.7,-3.4387,4.4981,-0.2792,4.2694
"40",0.9484,4.8503,-0.289900000000001,-5.2422,1.9856,-3.6887,-3.1555,1.4626,2.0651,3.5575,0.316500000000000,6.0946,-5.6437,3.4864,4.1507,2.1273,0.101,1.7603,-3.0629,-6.7484,1.6643,2.0225,0.6517,-3.9222,2.067,5.8242,5.5904,-1.6272,5.6626,3.8719,-3.0506,1.8384,-0.4775,7.6587,4.0025,3.562,-3.1536,-3.2403,-3.6511,-4.7447,1.6052,-4.9792,1.771,0.6841,-2.622,0.3067,-3.8456,-4.677,-0.6214,3.2865,-1.4629,-1.9361,0.5704,-6.5187,3.2518,6.0272,0.136300000000000,4.7173,-0.272399999999999,-0.5528,4.699,-1.7355,1.1315,-4.2161,-0.3613,-2.0831,-0.5958,-2.5413,-3.029,-1.7628,0.4736,-0.9439,1.0416,3.4161,3.5837,4.58,-5.5305,-2.4555,-3.5485,8.378,4.3195,-1.8589,-3.9978,-0.1355,3.9108,-1.6765,-1.2023,6.8251,1.5397,-4.4431,-4.4887,4.6176,-0.6724,2.299,-4.5694,-3.2473,6.5418,9.5793,0.9857,-2.7941,-3.2074,0.3503,0.7157,6.5318,8.7434,2.9466,-1.488,-3.3755,4.2199,-0.2337,3.5186
"41",1.4763,3.6894,0.292100000000000,-6.6037,1.6987,-2.6733,-2.7615,1.5338,2.0126,3.7204,-0.2725,6.6739,-6.0927,2.7002,3.9044,1.4027,-0.1263,1.9462,-2.362,-7.6665,1.3875,1.7475,-1.5982,-2.3648,1.3669,5.1472,6.7416,-2.0057,6.2864,3.5763,-3.5343,3.577,-0.2807,6.6523,3.3252,3.1562,-3.5269,-2.8105,-2.7096,-3.6043,-0.00340000000000007,-4.2257,2.9571,-0.0601000000000003,-3.7479,-0.3639,-2.7358,-4.0303,0.2728,2.2564,-1.4111,-1.592,0.3332,-6.6234,2.8278,5.4811,-0.4041,5.2358,-0.677300000000001,-1.261,4.8141,-3.0479,0.7933,-4.5492,0.7081,-2.6394,-0.8343,-3.2071,-3.9843,-1.9217,-0.1048,-0.346500000000001,0.5732,2.5986,4.0801,4.2383,-5.495,-2.6112,-2.8084,8.3593,4.2673,-2.8584,-3.8357,-1.0078,3.7518,-1.5316,-1.7504,6.3088,1.142,-4.94,-5.4403,5.0548,-0.7474,1.8074,-4.0713,-4.4939,7.6441,9.307,1.2911,-3.4142,-3.2603,0.364500000000000,0.2262,5.9331,9.3363,3.231,-2.3573,-3.1743,3.8807,-0.1915,2.7798
"42",2.0373,2.3632,0.724599999999999,-7.7546,1.4679,-1.7233,-2.4385,1.6286,2.0877,3.6609,-0.652100000000001,7.061,-6.1053,1.6723,3.6359,0.6968,-0.3924,2.1088,-1.6671,-8.3633,1.2283,1.3986,-3.9954,-0.6285,0.4943,4.487,7.5766,-2.212,6.6258,3.1973,-3.8787,5.2836,-0.0546000000000002,5.5316,2.2398,2.8423,-3.8319,-2.4434,-1.7081,-2.4605,-1.683,-3.3275,3.9281,-0.6721,-4.6459,-1.114,-1.5365,-3.2484,1.0779,1.1776,-1.405,-1.2516,0.136200000000000,-6.5279,2.3447,4.5857,-0.838,5.4624,-1.0934,-2.0934,4.7608,-4.2725,0.5611,-4.6701,1.7176,-3.0232,-1.0993,-3.8444,-4.526,-2.1247,-0.839,0.2626,0.056,1.6795,4.5526,3.6704,-5.2101,-2.6461,-1.9154,7.9893,4.1358,-3.6527,-3.6391,-1.7849,3.5167,-1.2332,-2.2166,5.603,0.6786,-5.3051,-6.3278,5.4624,-0.5595,1.3631,-3.6712,-5.6266,8.3899,8.7475,1.5642,-4.0122,-3.1346,0.220000000000000,-0.6109,5.3568,9.5587,3.562,-3.2903,-2.9049,3.4435,-0.1878,2.1026
"43",2.6097,0.9623,1.0246,-8.6017,1.316,-0.8681,-2.2099,1.7772,2.2314,3.3678,-0.8257,7.2187,-5.6988,0.4988,3.34,0.0694999999999997,-0.6672,2.2426,-0.9967,-8.7991,1.1453,0.9636,-6.441,1.1043,-0.482200000000001,3.8412,8.077,-2.2015,6.671,2.7685,-4.0676,6.8597,0.165200000000000,4.3885,0.845,2.68,-4.0893,-2.1839,-0.7421,-1.3477,-3.3349,-2.4262,4.6185,-1.1387,-5.3173,-1.8961,-0.3437,-2.4147,1.6635,0.185500000000000,-1.3953,-0.944,9.9999999999767e-05,-6.2264,1.8411,3.3868,-1.1853,5.4241,-1.487,-3.0185,4.5494,-5.3481,0.4357,-4.5539,2.5667,-3.2908,-1.3505,-4.3638,-4.629,-2.3473,-1.6751,0.8714,-0.482,0.716,4.9832,2.9623,-4.7528,-2.5167,-0.8792,7.3413,3.9252,-4.1863,-3.4276,-2.4193,3.1654,-0.824,-2.4984,4.7684,0.1878,-5.5005,-7.1035,5.758,-0.1339,0.998,-3.4057,-6.5857,8.7278,7.9101,1.8472,-4.5427,-2.8263,-0.0863999999999998,-1.7529,4.8746,9.4343,3.901,-4.2502,-2.6233,2.8721,-0.2525,1.526
"44",3.1716,-0.4079,1.221,-9.0863,1.2465,-0.1246,-2.0852,2,2.352,2.8809,-0.8204,7.1476,-4.9648,-0.6804,3.011,-0.43960,-0.8973,2.3525,-0.3574,-8.9294,1.0941,0.4939,-8.7403,2.641,-1.487,3.1942,8.2369,-1.9612,6.4376,2.3166,-4.0993,8.2382,0.328700000000000,3.3087,-0.7253,2.6975,-4.3047,-2.0568,0.118600000000000,-0.3119,-4.8321,-1.6761,5.0054,-1.4658,-5.7542,-2.6638,0.7526,-1.6375,1.9036,-0.5791,-1.3395,-0.6932,-0.0674999999999999,-5.7347,1.355,1.9727,-1.4784,5.1557,-1.8108,-3.9912,4.1808,-6.2112,0.3881,-4.2116,3.1712,-3.5137,-1.5546,-4.6903,-4.303,-2.5661,-2.5442,1.4685,-1.02,-0.2425,5.3447,2.2112,-4.2229,-2.1993,0.2722,6.5023,3.6279,-4.4195,-3.2119,-2.8929,2.6739,-0.3539,-2.5215,3.8797,-0.2748,-5.4989,-7.7267,5.8706,0.4532,0.7372,-3.2854,-7.3388,8.6452,6.8323,2.1716,-4.9451,-2.3464,-0.5522,-3.1064,4.5135,9.0229,4.2138,-5.1803,-2.3694,2.1532,-0.4009,1.0765
