"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109"
"308",9.8534,-6.2263,-12.0619,-0.483599999999999,8.6283,-5.2945,11.7652,-6.719,4.5404,3.3149,-8.0475,0.0316000000000010,-0.273199999999999,-2.5802,1.86900000000000,8.4165,-1.1075,3.2694,-0.287100000000001,4.7175,-2.8379,4.0157,10.8333,4.9312,5.7128,3.0619,-1.3569,2.7059,5.1857,-1.8252,0.6216,0.0624000000000002,4.5654,-6.8227,-1.4738,0.0896000000000008,7.3121,6.482,6.8751,10.7149,3.4928,0.8531,8.9691,-2.6911,1.8836,4.434,1.7238,3.6604,3.502,1.6084,3.4584,5.6091,4.6877,3.1073,13.048,-2.9861,5.3883,-3.9569,3.3372,4.026,4.5273,6.3222,4.5193,-4.1181,3.015,4.3862,-0.568200000000001,5.0741,-0.130800000000000,6.3602,9.5632,1.4031,-2.9726,-0.683600000000002,3.4363,6.4292,2.0129,8.5887,7.7539,1.9146,4.5119,0.8073,5.2812,-6.9119,5.428,10.8072,-4.6008,0.0794999999999999,6.5498,4.2075,3.4706,-3.0185,3.6,-0.8842,-7.0747,-1.3383,4.9343,0.806,0.1593,1.0589,-8.0232,5.9723,3.1858,-2.9281,11.4027,-5.2768,-1.1641,-1.8719,-7.7463
"309",9.2446,-6.0789,-12.7827,-0.3751,8.8806,-5.3803,10.6636,-7.002,4.8948,3.307,-8.3973,-0.0332000000000008,-1.5688,-2.0439,1.5215,7.9639,-1.5385,3.8841,-0.299999999999999,4.3279,-2.2915,4.9922,10.9785,4.457,6.0538,3.6583,-0.9363,2.6185,4.7268,-1.7952,0.286,-0.405199999999999,5.1044,-6.9717,-2.0015,-0.535600000000002,7.5997,6.8832,6.7208,11.0715,4.0663,1.386,8.3973,-1.7624,0.704600,4.2983,2.7492,3.0713,3.3312,2.08940000000000,3.3456,5.8284,5.4323,3.5167,12.6915,-2.4988,5.2392,-3.8178,3.756,4.1608,5.4926,6.6293,4.6712,-5.0876,2.2864,4.537,0.219800000000001,5.3862,0.326800000000000,6.3084,10.3193,1.4173,-3.1054,-0.461199999999998,3.4659,6.0594,2.2523,7.6139,8.8149,2.3367,4.4924,1.3367,5.6276,-5.9256,5.5815,11.0434,-4.5721,0.0709999999999997,7.3681,3.904,3.4117,-2.707,5.0475,-1.3512,-7.4164,-0.3711,5.585,1.2775,0.008,0.9148,-6.9313,6.3553,4.0364,-2.9385,11.8777,-5.2031,-1.3508,-1.3767,-7.2709
"310",8.5445,-5.8183,-13.5638,-0.557600000000001,9.098,-5.7231,9.2407,-6.7969,5.2321,3.1838,-8.4173,-0.1997,-2.9568,-1.4793,1.1678,7.5812,-1.9064,4.4174,-0.2298,4.0861,-1.6378,6.053,11.0093,3.9101,6.6138,4.1526,-0.227400000000000,2.4585,4.386,-1.6431,-0.212900000000000,-1.04990000000000,5.5063,-6.9981,-2.6201,-1.2225,7.6818,7.0526,6.6414,11.1805,4.6523,1.636,7.6146,-0.743,-0.6165,4.4134,3.7788,2.4451,3.2266,2.4095,3.1352,5.8387,6.0129,4.0729,12.0803,-2.113,4.9227,-3.8628,4.1623,4.1585,6.5956,7.1223,4.808,-5.9729,1.7054,4.8494,0.994,5.5977,0.718300,6.3251,11.0367,1.2258,-3.1617,-0.324199999999999,3.4254,5.5917,2.4429,6.5265,9.6515,2.8306,4.6786,1.8481,5.8891,-4.8539,5.6507,11.3491,-4.4342,0.172400000000000,8.0259,3.6847,3.175,-2.2049,6.6003,-1.9921,-7.5348,0.579600000000001,6.2551,1.6483,-0.1445,0.8009,-5.8457,6.571,4.7489,-2.903,12.2301,-5.1819,-1.5551,-0.951999999999998,-6.4776
"311",7.8039,-5.4409,-14.3017,-1.00660000000000,9.2488,-6.2582,7.6673,-6.1129,5.5486,2.9307,-8.1547,-0.442599999999999,-4.4103,-0.9603,0.8249,7.3658,-2.1029,4.84,-0.0691000000000006,4.0392,-0.9504,7.1111,10.9562,3.3421,7.3858,4.5166,0.7295,2.274,4.1923,-1.4421,-0.8337,-1.7797,5.7727,-6.8979,-3.2787,-1.8906,7.603,6.9837,6.6786,11.0259,5.2433,1.6267,6.7028,0.258900000000000,-2.0305,4.7321,4.7504,1.7482,3.1923,2.5939,2.7955,5.6556,6.422,4.7335,11.3271,-1.8484,4.4466,-4.0698,4.4978,4.0306,7.769,7.7634,4.9342,-6.6994,1.2675,5.3078,1.7315,5.6903,0.9585,6.3725,11.6398,0.8745,-3.1591,-0.273299999999999,3.3298,5.0577,2.5972,5.4046,10.2075,3.3223,5.0423,2.3061,6.0924,-3.7838,5.6528,11.7351,-4.2138,0.3339,8.5175,3.6077,2.8154,-1.5506,8.1225,-2.7324,-7.4169,1.4276,6.9134,1.8326,-0.2671,0.7246,-4.8549,6.6095,5.2794,-2.8248,12.402,-5.2078,-1.7236,-0.624300000000002,-5.4497
"312",7.0717,-4.9392,-14.8882,-1.6062,9.2756,-6.9008,6.1209,-5.0515,5.8373,2.5381,-7.6994,-0.723000000000003,-5.9195,-0.560499999999999,0.510400000000001,7.363,-2.0444,5.1215,0.181,4.2039,-0.2867,8.0769,10.8602,2.8106,8.3393,4.7239,1.8405,2.1101,4.155,-1.2599,-1.5287,-2.4975,5.9126,-6.6751,-3.9135,-2.4726,7.4254,6.6837,6.8404,10.6365,5.8217,1.412,5.7551,1.1296,-3.4707,5.1959,5.5901,0.963,3.1969,2.6813,2.3146,5.3159,6.6743,5.4433,10.5456,-1.6901,3.8258,-4.3913,4.7174,3.8071,8.929,8.5016,5.049,-7.2003,0.961,5.8804,2.392,5.6557,0.9767,6.4118,12.0623,0.4159,-3.1189,-0.318100000000001,3.1983,4.4983,2.7363,4.3363,10.4531,3.7509,5.5281,2.6834,6.2604,-2.7883,5.6135,12.1992,-3.9321,0.5145,8.8502,3.6747,2.3988,-0.7853,9.4687,-3.4896,-7.0654,2.1099,7.5195,1.7761,-0.3315,0.6862,-4.0178,6.4693,5.6153,-2.7362,12.3652,-5.259,-1.7948,-0.418299999999999,-4.3113
"313",6.381,-4.3121,-15.2252,-2.1952,9.1126,-7.5606,4.7457,-3.7786,6.0933,2.0128,-7.1572,-1.00070000000000,-7.4768,-0.330299999999999,0.241700000000002,7.5526,-1.7072,5.2384,0.5091,4.5832,0.3204,8.8667,10.771,2.3655,9.4207,4.7552,2.9755,2.0009,4.2684,-1.1349,-2.2467,-3.1129,5.9407,-6.3397,-4.4628,-2.9201,7.2046,6.1726,7.1059,10.0889,6.3654,1.0655,4.8577,1.7712,-4.8649,5.7499,6.2139,0.103899999999999,3.1881,2.7203,1.7061,4.8692,6.7995,6.1381,9.8317,-1.6027,3.0883,-4.7613,4.799,3.532,9.9958,9.2866,5.1416,-7.4241,0.7872,6.5278,2.9314,5.4839,0.7322,6.4221,12.2547,-0.0983,-3.0562,-0.479699999999999,3.0488,3.9695,2.8768,3.4126,10.387,4.0732,6.0578,2.962,6.4063,-1.9186,5.5652,12.732,-3.6053,0.6878,9.0424,3.8269,1.986,0.0528000000000004,10.5069,-4.1837,-6.4973,2.5935,8.0309,1.456,-0.3244,0.674799999999999,-3.3495,6.1561,5.7731,-2.6778,12.1251,-5.2974,-1.713,-0.342600000000001,-3.2004
"314",5.7448,-3.5751,-15.2375,-2.6321,8.7243,-8.151,3.6344,-2.4832,6.3083,1.3826,-6.612,-1.23820000000000,-9.0633,-0.267300000000001,0.0381999999999998,7.8665,-1.1347,5.1954,0.889,5.1742,0.8647,9.4165,10.7386,2.0418,10.5528,4.6114,3.9933,1.9646,4.5135,-1.0689,-2.9327,-3.5513,5.8761,-5.9115,-4.8803,-3.2079,6.9776,5.4865,7.4332,9.4918,6.8607,0.6649,4.0799,2.1167,-6.1519,6.3452,6.5424,-0.782,3.1163,2.7629,1.0062,4.3697,6.8371,6.7564,9.2542,-1.5401,2.2802,-5.1058,4.7462,3.2445,10.9118,10.0773,5.1941,-7.3428,0.7668,7.2054,3.3234,5.1622,0.218999999999999,6.406,12.1895,-0.6179,-2.9806,-0.782499999999999,2.8958,3.5445,3.0263,2.7143,10.0364,4.2552,6.5433,3.1346,6.5336,-1.2047,5.5407,13.315,-3.2437,0.8373,9.1158,3.9695,1.6163,0.9277,11.1371,-4.7469,-5.741,2.8692,8.4094,0.8849,-0.252800000000000,0.6629,-2.8221,5.6838,5.7877,-2.6754,11.7232,-5.2768,-1.4537,-0.3857,-2.2367
"315",5.1594,-2.7608,-14.8783,-2.8401,8.1339,-8.5831,2.8272,-1.3344,6.4684,0.696,-6.1026,-1.3853,-10.6413,-0.3078,-0.0737999999999985,8.2199,-0.4187,5.0429,1.2852,5.9653,1.3555,9.6948,10.8025,1.8482,11.6435,4.3264,4.7708,1.9998,4.8575,-1.0341,-3.5332,-3.7628,5.7382,-5.4283,-5.1428,-3.3313,6.7682,4.6811,7.7703,8.949,7.3098,0.2825,3.4667,2.1331,-7.2921,6.9357,6.5295,-1.6304,2.9568,2.8524,0.262,3.8705,6.8357,7.2537,8.8517,-1.4463,1.4571,-5.3577,4.5854,2.9642,11.6453,10.8449,5.1882,-6.9589,0.9283,7.8602,3.5741,4.6892,-0.5335,6.3854,11.8603,-1.0934,-2.9036,-1.2416,2.7532,3.3045,3.1909,2.2991,9.4481,4.2651,6.9025,3.2022,6.641,-0.6571,5.5677,13.91,-2.8461,0.9534,9.089,4.0016,1.2975,1.8028,11.3063,-5.1272,-4.835,2.9441,8.6247,0.1139,-0.141399999999999,0.6118,-2.3808,5.0827,5.6984,-2.7282,11.2249,-5.1577,-1.0444,-0.526700000000002,-1.5019
"316",4.6112,-1.9127,-14.1406,-2.8171,7.411,-8.7627,2.3137,-0.4489,6.5623,0.0171000000000001,-5.6303,-1.37260000000000,-12.1498,-0.359600,-0.0695999999999994,8.5429,0.3309,4.8699,1.6543,6.9248,1.7986,9.7125,10.9831,1.7646,12.5926,3.9648,5.2228,2.0924,5.2547,-0.9931,-4.0097,-3.7276,5.5438,-4.9484,-5.2492,-3.3002,6.5967,3.8293,8.0656,8.5313,7.717,-0.0200999999999998,3.0345,1.8108,-8.2655,7.4798,6.186,-2.3765,2.7209,3.0162,-0.4751,3.418,6.8444,7.6142,8.6258,-1.2586,0.6717,-5.4662,4.3652,2.6843,12.1813,11.5676,5.1074,-6.2988,1.2854,8.4355,3.7226,4.09,-1.4607,6.3914,11.2836,-1.4799,-2.8507,-1.8504,2.6341,3.3186,3.3819,2.1936,8.6837,4.0737,7.0706,3.1738,6.7319,-0.2766,5.6611,14.4531,-2.3976,1.0285,8.9829,3.842,1.0065,2.632,11.0209,-5.2836,-3.8331,2.8422,8.6578,-0.77,-0.0259999999999998,0.4831,-1.9673,4.4023,5.5379,-2.8154,10.7009,-4.9242,-0.5633,-0.760300000000001,-1.0368
"317",4.0938,-1.07190000000000,-13.0555,-2.6151,6.634,-8.6129,2.0383,0.122900000000000,6.594,-0.5842,-5.1788,-1.1278,-13.5037,-0.352399999999999,0.0647000000000002,8.8,1.0197,4.7727,1.9508,7.999,2.1907,9.5219,11.2849,1.7489,13.3004,3.605,5.3124,2.2262,5.6552,-0.9209,-4.3471,-3.4532,5.3069,-4.5379,-5.2164,-3.1312,6.4815,3.0118,8.2858,8.2694,8.0722,-0.2012,2.7724,1.1545,-9.0611,7.9501,5.588,-2.9688,2.4522,3.2607,-1.1564,3.0469,6.8946,7.8526,8.5391,-0.9221,-0.0340999999999996,-5.4096,4.1517,2.3818,12.5109,12.2231,4.942,-5.408,1.8182,8.8852,3.8238,3.4258,-2.4696,6.4573,10.4972,-1.752,-2.8609,-2.5744,2.5458,3.6184,3.6122,2.3919,7.8116,3.6653,7.0099,3.0663,6.8232,-0.0583999999999989,5.8156,14.8669,-1.8806,1.0536,8.8274,3.4437,0.7003,3.3557,10.3412,-5.1845,-2.8079,2.6054,8.5002,-1.6625,0.0538999999999987,0.258699999999999,-1.534,3.7073,5.3323,-2.9152,10.2099,-4.5827,-0.1162,-1.10490000000000,-0.8521
"318",3.6315,-0.263900000000001,-11.6844,-2.3077,5.8605,-8.1084,1.9051,0.395099999999999,6.5856,-1.0434,-4.7336,-0.6084,-14.606,-0.269,0.316600000000001,8.9865,1.5911,4.8239,2.1349,9.1217,2.525,9.1996,11.7013,1.7466,13.6771,3.3172,5.0492,2.3865,6.0116,-0.8162,-4.55,-2.9623,5.0458,-4.2505,-5.0694,-2.8449,6.4299,2.3049,8.4272,8.1609,8.3448,-0.2437,2.6437,0.1831,-9.6687,8.3484,4.8588,-3.3707,2.2134,3.5721,-1.7408,2.7781,6.9817,8.0029,8.5202,-0.409699999999999,-0.6312,-5.2046,4.0135,2.0393,12.6363,12.7823,4.6926,-4.3502,2.469,9.1873,3.9258,2.7818,-3.4608,6.616,9.5572,-1.9141,-2.9689,-3.3512,2.4824,4.1806,3.886,2.8609,6.8933,3.0468,6.7164,2.9039,6.9486,0.00450000000000017,6.0004,15.0889,-1.29,1.0161,8.6593,2.8008,0.3331,3.9109,9.3658,-4.8168,-1.8475,2.2872,8.1537,-2.4641,0.0629999999999988,-0.0495000000000001,-1.0528,3.0776,5.1014,-3.0188,9.7934,-4.1529,0.1945,-1.59050000000000,-0.9369
"319",3.2956,0.498199999999999,-10.1043,-1.9638,5.1167,-7.298,1.8033,0.4263,6.5619,-1.2971,-4.2864,0.177899999999998,-15.3616,-0.138,0.6465,9.109,2.0318,5.0621,2.1817,10.2345,2.8014,8.8221,12.2202,1.6958,13.6607,3.1469,4.4812,2.5502,6.2862,-0.7018,-4.634,-2.2872,4.79,-4.1148,-4.828,-2.4649,6.4312,1.7607,8.5162,8.1854,8.4941,-0.1509,2.5962,-1.0521,-10.0852,8.7067,4.1324,-3.5564,2.0702,3.9251,-2.1964,2.6248,7.0641,8.1085,8.4806,0.2599,-1.1018,-4.9068,4.0022,1.6615,12.5873,13.2094,4.3758,-3.2068,3.1508,9.3398,4.0558,2.2478,-4.3519,6.8996,8.5362,-1.999,-3.1791,-4.0981,2.4308,4.9299,4.1931,3.549,5.9703,2.2486,6.2231,2.7153,7.1506,-0.0766999999999989,6.1653,15.0896,-0.6441,0.9047,8.5137,1.9468,-0.129799999999999,4.2547,8.2081,-4.2021,-1.0419,1.9402,7.6318,-3.0968,-0.0186999999999991,-0.3999,-0.5122,2.604,4.8646,-3.1271,9.4816,-3.6581,0.2943,-2.2346,-1.2661
"320",3.1859,1.2068,-8.3961,-1.6328,4.408,-6.2916,1.6401,0.2936,6.5337,-1.2698,-3.8335,1.17160000000000,-15.6997,-0.00459999999999994,0.9949,9.1631,2.3535,5.491,2.082,11.2958,3.0221,8.4426,12.8226,1.5355,13.2379,3.1123,3.6807,2.6746,6.4547,-0.610700000000001,-4.6188,-1.4676,4.5776,-4.1339,-4.4938,-2.0176,6.4607,1.396,8.5948,8.3165,8.4817,0.065,2.5719,-2.4553,-10.324,9.0761,3.5186,-3.5084,2.0807,4.2987,-2.5031,2.6057,7.0716,8.2075,8.3332,1.0233,-1.4379,-4.598,4.1356,1.2741,12.4289,13.4649,4.0245,-2.0707,3.7666,9.3431,4.219,1.8949,-5.0899,7.3319,7.5201,-2.0495,-3.4534,-4.7243,2.3847,5.7544,4.5095,4.3951,5.0599,1.3206,5.5963,2.5343,7.4688,-0.276999999999999,6.2587,14.8747,0.0150999999999999,0.7218,8.4167,0.9488,-0.702399999999999,4.3879,6.976,-3.4039,-0.466199999999999,1.6063,6.9656,-3.5096,-0.188900000000000,-0.7351,0.085,2.3757,4.6414,-3.2337,9.2922,-3.1184,0.1479,-3.0248,-1.8028
"321",3.3829,1.8513,-6.6354,-1.3374,3.7292,-5.2251,1.3674,0.0651999999999999,6.5028,-0.8817,-3.3749,2.2769,-15.5936,0.104800000000001,1.29550000000000,9.1277,2.5724,6.0874,1.8384,12.276,3.1875,8.0839,13.4807,1.2296,12.4523,3.2071,2.7335,2.701,6.5113,-0.572700000000001,-4.5225,-0.5542,4.4418,-4.2899,-4.0475,-1.52510000000000,6.4886,1.18420000000000,8.6987,8.5292,8.2879,0.3846,2.51720000000000,-3.8992,-10.4171,9.501,3.0801,-3.224,2.2842,4.6882,-2.6621,2.7522,6.9205,8.3281,8.0144,1.7934,-1.6317,-4.3623,4.3927,0.9055,12.2505,13.5112,3.6847,-1.0358,4.2316,9.1886,4.4036,1.7693,-5.6527,7.9154,6.6011,-2.1004,-3.7247,-5.1488,2.3578,6.5257,4.8027,5.3345,4.1587,0.3332,4.924,2.4001,7.919,-0.5474,6.2492,14.4747,0.6364,0.4872,8.3787,-0.1097,-1.3705,4.3627,5.7613,-2.5221,-0.164000000000000,1.3208,6.2078,-3.6745,-0.4285,-0.9963,0.7235,2.4624,4.4549,-3.3122,9.2218,-2.5515,-0.2384,-3.9142,-2.5037
"322",3.8977,2.4195,-4.8867,-1.0727,3.0672,-4.2167,0.9863,-0.22170,6.4837,-0.0838999999999999,-2.9145,3.3797,-15.0685,0.1939,1.4864,8.9704,2.7018,6.8035,1.4568,13.1438,3.3028,7.7519,14.1567,0.7879,11.3998,3.405,1.7323,2.5796,6.4665,-0.5993,-4.366,0.393100000000000,4.3993,-4.5439,-3.4592,-0.995999999999999,6.4902,1.06340000000000,8.8451,8.802,7.9243,0.7791,2.3852,-5.2553,-10.4052,9.9965,2.8338,-2.7243,2.6911,5.1052,-2.7037,3.0958,6.5412,8.4834,7.4953,2.4871,-1.6635,-4.2684,4.727,0.571,12.1393,13.3227,3.4077,-0.189700000000000,4.4928,8.8621,4.5849,1.8917,-6.0456,8.624,5.8596,-2.1683,-3.9288,-5.317,2.3793,7.1187,5.0364,6.3042,3.2503,-0.6225,4.3009,2.3505,8.4805,-0.808,6.1344,13.9291,1.179,0.2301,8.3934,-1.1522,-2.089,4.2664,4.6361,-1.6778,-0.140100000000000,1.12100000000000,5.4282,-3.5812,-0.709299999999999,-1.1374,1.3761,2.8979,4.3267,-3.3227,9.2351,-1.9728,-0.8217,-4.8238,-3.3316
"323",4.6496,2.8957,-3.2016,-0.8158,2.4042,-3.3384,0.5328,-0.5667,6.5177,1.1045,-2.4571,4.37,-14.2003,0.284000000000001,1.525,8.6532,2.7596,7.5706,0.9551,13.8646,3.3858,7.4538,14.801,0.269100000000002,10.2105,3.6691,0.7707,2.2975,6.3405,-0.6723,-4.174,1.3136,4.4442,-4.837,-2.7119,-0.421799999999998,6.4516,0.9571,9.0298,9.1144,7.4355,1.2069,2.1418,-6.4149,-10.3171,10.5405,2.7623,-2.0586,3.2815,5.5606,-2.6787,3.6464,5.9084,8.6719,6.7823,3.0456,-1.4979,-4.3609,5.0879,0.2732,12.1595,12.8949,3.2414,0.395000000000000,4.5385,8.3549,4.7327,2.2583,-6.2952,9.409,5.3459,-2.254,-4.0386,-5.2124,2.4797,7.4353,5.1754,7.2459,2.3153,-1.436,3.8097,2.4077,9.0915,-0.957600000000001,5.9316,13.2707,1.6294,-0.0240999999999998,8.4391,-2.1228,-2.7874,4.1938,3.6577,-0.9857,-0.360300000000001,1.0499,4.7058,-3.2313,-0.998300000000002,-1.1313,2.0029,3.6728,4.2652,-3.2334,9.2725,-1.39800000000000,-1.5309,-5.6495,-4.2604
"324",5.4848,3.2565,-1.6215,-0.543200000000001,1.7279,-2.6155,0.0634999999999994,-0.9913,6.6555,2.5894,-2.0058,5.1604,-13.097,0.3909,1.4101,8.1424,2.7736,8.3065,0.387000000000000,14.4103,3.4641,7.2064,15.3528,-0.236800000000001,9.0273,3.9597,-0.0703999999999994,1.8872,6.1556,-0.7415,-3.9726,2.1508,4.5605,-5.1033,-1.8203,0.211400000000001,6.3728,0.8016,9.237,9.4467,6.885,1.6206,1.77270000000000,-7.2959,-10.1597,11.0879,2.8365,-1.301,4.0153,6.0425,-2.6397,4.3799,5.06,8.8748,5.9112,3.4396,-1.1,-4.6576,5.4398,0.0168999999999997,12.3447,12.2512,3.2171,0.672600000000001,4.3955,7.6727,4.8194,2.8359,-6.4377,10.2127,5.0664,-2.3486,-4.0795,-4.8618,2.6828,7.4229,5.1912,8.1185,1.34050000000000,-1.9997,3.5083,2.5646,9.6604,-0.896399999999998,5.6654,12.5135,1.999,-0.2603,8.4882,-2.9869,-3.3856,4.2314,2.8769,-0.525799999999999,-0.7604,1.1463,4.1257,-2.6402,-1.2529,-0.971,2.5568,4.7357,4.2527,-3.0359,9.2735,-0.847299999999999,-2.2801,-6.2741,-5.2676
"325",6.2205,3.4657,-0.179200,-0.251700000000000,1.0462,-2.0403,-0.3572,-1.5005,6.9275,4.2242,-1.5608,5.6963,-11.8769,0.5105,1.1978,7.4235,2.7788,8.9298,-0.140700000000000,14.7726,3.5592,7.0332,15.7443,-0.6416,7.9842,4.2454,-0.74,1.4152,5.9359,-0.7357,-3.7884,2.8554,4.7359,-5.2861,-0.8392,0.909600000000001,6.2682,0.5651,9.4547,9.7798,6.3361,1.9772,1.2876,-7.8373,-9.9222,11.5912,3.0317,-0.5427,4.8446,6.5067,-2.6244,5.2397,4.0903,9.0674,4.9384,3.6638,-0.4538,-5.1425,5.7695,-0.185900000000000,12.6975,11.4452,3.3459,0.6365,4.1169,6.8448,4.8361,3.5585,-6.5038,10.9842,4.9857,-2.445,-4.1249,-4.3301,3.0031,7.0823,5.0684,8.9069,0.326699999999999,-2.2439,3.4234,2.7916,10.0816,-0.554500000000001,5.3598,11.6532,2.3066,-0.4654,8.5124,-3.7234,-3.8123,4.4469,2.3467,-0.326899999999999,-1.25660000000000,1.4293,3.7739,-1.8427,-1.4216,-0.6719,2.9944,5.9992,4.2493,-2.7509,9.206,-0.345499999999999,-2.9843,-6.5884,-6.316
"326",6.6953,3.483,1.0927,0.0328999999999997,0.3948,-1.5872,-0.6621,-2.0601,7.3247,5.8387,-1.1253,5.952,-10.6436,0.6234,0.9875,6.5137,2.8066,9.3679,-0.4858,14.9665,3.6673,6.9611,15.9103,-0.884500000000001,7.1886,4.5053,-1.2265,0.9581,5.7051,-0.5832,-3.6456,3.384,4.9662,-5.353,0.144700000000000,1.6635,6.1657,0.2564,9.6903,10.0902,5.8421,2.2466,0.712599999999998,-7.9979,-9.5913,12.0117,3.3346,0.1247,5.7218,6.8907,-2.6507,6.1492,3.1181,9.2335,3.9288,3.7314,0.4247,-5.7624,6.0737,-0.3231,13.1899,10.5538,3.6177,0.320599999999999,3.7711,5.9261,4.8029,4.3333,-6.5059,11.6895,5.0434,-2.5429,-4.266,-3.7074,3.4441,6.4601,4.8097,9.6202,-0.711500000000001,-2.1685,3.5562,3.0529,10.2565,0.0823,5.0397,10.6708,2.5591,-0.6224,8.4859,-4.3213,-4.018,4.88,2.1236,-0.3715,-1.7576,1.8847,3.7182,-0.8935,-1.4549,-0.2749,3.2851,7.3477,4.2141,-2.4214,9.0713,0.0762999999999998,-3.577,-6.5209,-7.3382
"327",6.8053,3.2887,2.1528,0.260800000000000,-0.1688,-1.225,-0.7931,-2.6092,7.8023,7.267,-0.7135,5.9209,-9.4756,0.7006,0.872,5.4649,2.8716,9.5731,-0.524099999999999,15.0211,3.7568,7.0192,15.8082,-0.9406,6.7069,4.7322,-1.5485,0.5813,5.4854,-0.232899999999999,-3.5594,3.7072,5.2541,-5.2977,1.0272,2.4523,6.096,-0.0814000000000004,9.9661,10.3463,5.4454,2.4189,0.078000000000003,-7.7611,-9.1638,12.3207,3.7417,0.6313,6.6015,7.1388,-2.7179,7.0279,2.249,9.3735,2.9428,3.6652,1.4916,-6.4312,6.3431,-0.3924,13.7652,9.6607,4.0069,-0.211300000000000,3.4307,4.9939,4.7678,5.059,-6.4316,12.3144,5.1758,-2.6536,-4.5678,-3.0851,3.9974,5.6363,4.4384,10.276,-1.74920,-1.8472,3.8923,3.322,10.1175,0.9618,4.7309,9.5474,2.7418,-0.7069,8.3863,-4.7851,-3.9745,5.5292,2.2591,-0.6107,-2.1782,2.465,3.9872,0.140800000000000,-1.32380000000000,0.1542,3.4177,8.6549,4.1237,-2.1019,8.8974,0.377500000000000,-4.0249,-6.0592,-8.2394
"328",6.5177,2.9067,2.9506,0.3675,-0.5763,-0.9283,-0.7141,-3.093,8.2919,8.3728,-0.354800000000001,5.6045,-8.4336,0.7176,0.8939,4.3589,2.9614,9.5375,-0.1982,14.9667,3.7815,7.2357,15.4341,-0.811599999999999,6.5602,4.9316,-1.7367,0.327600000000000,5.2917,0.3309,-3.5305,3.8199,5.6006,-5.1373,1.7054,3.2524,6.08,-0.383600000000000,10.2972,10.5072,5.173,2.5022,-0.588900000000002,-7.143,-8.65,12.4965,4.2452,0.9473,7.4484,7.2211,-2.8131,7.8039,1.5527,9.5028,2.023,3.4899,2.682,-7.0502,6.5566,-0.405799999999999,14.3493,8.8398,4.4745,-0.8834,3.1581,4.1305,4.7898,5.6443,-6.244,12.8522,5.3324,-2.7925,-5.0369,-2.5303,4.6415,4.7092,3.9939,10.8833,-2.7566,-1.4022,4.4081,3.5855,9.6467,1.9765,4.4589,8.2757,2.8258,-0.6935,8.1975,-5.1358,-3.6673,6.3421,2.7809,-0.9815,-2.4547,3.1003,4.5546,1.1929,-1.03150000000000,0.5366,3.3955,9.8023,3.9781,-1.8507,8.72,0.5127,-4.3314,-5.2523,-8.925
"329",5.8584,2.4097,3.4499,0.295500000000001,-0.7601,-0.688,-0.4307,-3.4866,8.7221,9.0735,-0.0945,5.0119,-7.5671,0.6665,1.0413,3.296,3.0446,9.3021,0.4694,14.829,3.7021,7.6255,14.8208,-0.517399999999999,6.7282,5.1158,-1.816,0.2153,5.1333,1.082,-3.5457,3.7467,5.9964,-4.9001,2.1022,4.0433,6.1157,-0.5827,10.6759,10.5315,5.0288,2.5179,-1.26120000000000,-6.1961,-8.0665,12.5285,4.8176,1.0874,8.2415,7.1369,-2.9122,8.4232,1.0539,9.6456,1.1958,3.2242,3.917,-7.5329,6.6938,-0.384,14.8696,8.1453,4.97,-1.6243,2.9986,3.4055,4.9151,6.0194,-5.8956,13.2857,5.4819,-2.9685,-5.6203,-2.0761,5.3411,3.777,3.525,11.4321,-3.6997,-0.9669,5.0685,3.8369,8.8796,2.9887,4.2448,6.8761,2.7845,-0.5611,7.9093,-5.4034,-3.0884,7.226,3.6769,-1.4184,-2.5596,3.7107,5.3442,2.2017,-0.6118,0.8017,3.2316,10.7014,3.7963,-1.7272,8.565,0.441,-4.5253,-4.1981,-9.3329
