"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117"
"106",-0.6697,0.233300000000000,1.3441,1.8018,0.206,-5.0257,4.1793,-2.7409,0.3928,1.725,-0.417800000000001,-5.7354,3.732,0.9751,3.2842,-0.6288,-0.8418,-5.0025,1.2756,0.8345,0.7796,2.1959,-4.5026,4.6625,-1.1769,-2.4696,-1.7356,7.0451,-1.9093,1.7819,-3.379,5.266,0.1429,0.6893,5.1701,2.7082,-3.908,1.092,-2.0174,2.7392,7.2535,1.7052,9.548,4.4043,-9.6874,-0.4255,-4.0528,2.8831,-2.6815,-0.758699999999999,1.6503,-4.9772,-1.7776,8.1833,5.6611,5.5074,0.9331,7.2621,0.3468,-4.978,-6.0141,-2.4565,-8.5429,1.2806,-8.2746,2.3487,-0.6439,-4.16,0.5858,3.2019,1.1306,-6.3596,-1.8086,0.4614,-0.2534,5.778,3.5324,3.0643,4.1871,-3.2741,2.0463,-1.3334,-6.3176,-0.9239,1.0838,3.5144,3.4192,2.3907,5.9416,-7.3889,-0.0756000000000006,-0.0322,3.7531,2.5041,0.4264,-1.4247,-5.1664,0.6489,1.2365,-3.9898,-5.1012,0.5052,-3.9205,5.3528,-0.991,-2.5809,1.3124,-4.8408,4.9807,0.3526,-1.1985,9.7913,1.9,-2.034,0.5213,6.6699,0.407600000000000
"107",-1.6744,-0.0695999999999999,1.3569,1.0437,-0.6091,-5.1248,3.6411,-1.8619,1.1909,2.1913,-0.2568,-5.4897,3.7748,-0.257100000000000,3.3045,-0.6593,-0.2821,-5.4149,2.3069,1.1294,0.6407,0.7627,-4.0933,4.6258,-1.3157,-1.2906,-2.4722,7.7327,-2.3869,1.8988,-3.2249,4.3502,0.552,1.5837,5.0575,1.952,-2.924,2.3386,-1.9115,2.5481,6.7312,2.6615,9.8194,3.6725,-10.2691,-1.0802,-3.5939,2.2709,-2.9362,-0.855500000000001,2.5411,-4.7366,-1.6206,8.1402,3.6104,4.5385,1.2744,5.7006,0.287100000000001,-5.4186,-6.5031,-2.7329,-9.007,1.0204,-9.1754,3.491,-0.4831,-4.0483,-0.3056,2.7137,0.9689,-6.5448,-2.2149,0.5692,0.345,4.9764,3.8385,2.8285,4.5283,-3.0041,2.6265,-1.7179,-6.6612,-1.8053,1.1094,3.4022,3.2979,2.3733,6.3521,-7.9397,0.7845,1.3393,3.484,1.52,1.091,-1.3546,-5.2412,1.0942,1.5076,-4.3932,-5.3993,0.1345,-3.85,5.3089,-0.169500000000000,-2.0743,1.2273,-4.178,5.1431,-0.0888,-0.781,9.6391,2.6582,-2.3694,1.8093,6.597,0.100500000000000
"108",-2.481,-0.5478,1.5683,0.2136,-1.3175,-5.0581,3.0598,-0.8432,1.7792,2.5751,-0.185300000000000,-5.0022,3.6617,-1.2374,3.162,-0.5987,0.135200000000000,-5.3747,3.4335,1.5671,0.309099999999999,-0.6246,-3.4365,4.5021,-1.2252,-0.1214,-3.4826,8.3187,-2.6738,2.2323,-2.4426,3.3657,0.6365,2.5868,4.6777,1.2644,-1.7651,3.6558,-1.5855,2.3472,6.2992,3.5193,9.7195,2.74,-10.6252,-1.773,-2.9834,1.9189,-2.9926,-0.7125,3.1742,-4.1889,-1.4484,7.9679,1.6846,3.6382,1.2933,3.8502,0.110400000000000,-5.5758,-6.8806,-3.0823,-9.0596,0.8821,-9.9443,4.2965,-0.6193,-3.5318,-1.1187,2.2052,0.7698,-6.5016,-2.4959,0.8189,0.7485,3.9545,4.0057,2.3665,4.4177,-2.6922,3.1269,-2.0159,-6.9679,-2.526,1.2651,3.1526,3.0846,2.2805,6.7549,-8.3559,1.7708,2.516,3.0671,0.754,1.6164,-1.1117,-5.0612,1.5886,1.89,-4.5768,-5.4049,-0.108400000000000,-3.6305,4.8688,0.4318,-1.448,1.2011,-3.5307,5.303,-0.6315,-0.0838000000000001,9.0471,3.5695,-2.2618,3.0216,6.0423,-0.2715
"109",-2.9909,-1.1641,1.9358,-0.5784,-1.8987,-4.7799,2.4601,0.178200000000000,2.118,2.8417,-0.186100000000000,-4.2524,3.4004,-1.8669,2.9185,-0.4298,0.3437,-4.9705,4.5361,2.0503,-0.146300000000000,-1.8121,-2.5919,4.3695,-0.9193,0.9153,-4.7358,8.8064,-2.7169,2.7034,-1.086,2.3716,0.361499999999999,3.68,4.055,0.7462,-0.5456,4.9699,-1.095,2.2238,6.059,4.2373,9.1841,1.7107,-10.784,-2.384,-2.2693,1.8225,-2.8394,-0.335100000000001,3.4424,-3.3752,-1.2186,7.7544,0.00799999999999912,2.8453,0.9577,1.8334,-0.1044,-5.3593,-7.1015,-3.448,-8.6951,0.8702,-10.6092,4.6551,-1.1247,-2.7117,-1.7792,1.8041,0.5852,-6.262,-2.6361,1.1921,0.9156,2.8416,4.0492,1.6962,3.8946,-2.3011,3.557,-2.1725,-7.153,-3.0652,1.5546,2.8372,2.8656,2.066,7.1412,-8.5733,2.9274,3.3959,2.568,0.318,1.9632,-0.7085,-4.6769,2.0501,2.3628,-4.5477,-5.1402,-0.120200000000000,-3.3287,4.0892,0.8373,-0.7879,1.1286,-2.9236,5.414,-1.1946,0.8836,8.0791,4.5408,-1.8018,4.0553,5.0477,-0.6733
"110",-3.1879,-1.8931,2.3942,-1.2292,-2.3392,-4.2595,1.8495,1.1162,2.2037,2.9426,-0.228299999999999,-3.2726,2.9973,-2.0956,2.6646,-0.157399999999999,0.344,-4.3434,5.5081,2.4854,-0.6114,-2.6694,-1.6355,4.2814,-0.477,1.6901,-6.1825,9.1803,-2.5237,3.2079,0.7128,1.4012,-0.276500000000000,4.768,3.2357,0.477,0.5734,6.1992,-0.5096,2.2537,6.0562,4.8079,8.1875,0.7015,-10.7964,-2.812,-1.4885,1.9271,-2.4983,0.2386,3.3192,-2.388,-0.9106,7.5536,-1.3085,2.1792,0.2638,-0.2013,-0.260300000000001,-4.7496,-7.1302,-3.758,-7.9454,0.9364,-11.1882,4.5425,-2.0031,-1.7059,-2.2291,1.5941,0.4563,-5.8519,-2.659,1.6393,0.8438,1.7816,4.0211,0.8877,3.0466,-1.8193,3.9299,-2.1544,-7.1321,-3.4062,1.919,2.541,2.7279,1.7111,7.4795,-8.5425,4.211,3.9209,2.0599,0.2684,2.1291,-0.201500000000000,-4.1329,2.3777,2.8787,-4.3569,-4.6502,0.168300000000000,-3.0256,3.0516,1.0882,-0.145900000000001,0.9212,-2.3505,5.442,-1.706,2.059,6.8614,5.4275,-1.1569,4.8185,3.7016,-1.0527
"111",-3.1253,-2.7056,2.8766,-1.6894,-2.6385,-3.5021,1.23,1.9607,2.0546,2.8254,-0.275399999999999,-2.1384,2.4553,-1.9385,2.4886,0.187400000000000,0.204100000000000,-3.6483,6.27,2.7925,-0.9476,-3.1264,-0.6445,4.2491,-0.0206000000000000,2.1212,-7.7382,9.4119,-2.1604,3.6486,2.7688,0.4729,-1.2335,5.7085,2.2962,0.5077,1.4246,7.2353,0.0939,2.4823,6.2801,5.266,6.7657,-0.186300000000000,-10.706,-2.9925,-0.671099999999999,2.1469,-2.0178,0.9469,2.8525,-1.3431,-0.5541,7.3581,-2.1635,1.6468,-0.7554,-2.0903,-0.271900000000000,-3.8174,-6.9383,-3.9332,-6.8578,1.0138,-11.6793,4.0129,-3.1784,-0.6251,-2.4335,1.5894,0.4058,-5.2829,-2.6002,2.0896,0.5599,0.8942,3.98,0.0467000000000013,1.9754,-1.2617,4.2525,-1.9554,-6.8532,-3.5362,2.262,2.3403,2.727,1.2307,7.7415,-8.2387,5.5147,4.0897,1.6052,0.5948,2.1426,0.322,-3.4513,2.4783,3.3891,-4.0773,-3.9735,0.7643,-2.7641,1.865,1.2164,0.4451,0.5404,-1.7889,5.3701,-2.1343,3.327,5.5438,6.0773,-0.5072,5.2546,2.1186,-1.3555
"112",-2.9,-3.5478,3.321,-1.9824,-2.8233,-2.5594,0.6142,2.7557,1.7041,2.4633,-0.280800000000001,-0.9529,1.7955,-1.4731,2.4472,0.547600000000001,0.0322999999999993,-3.0067,6.7757,2.9215,-1.0185,-3.1965,0.3121,4.2328,0.3268,2.1973,-9.2805,9.47,-1.7329,3.9579,4.8932,-0.4027,-2.4045,6.3611,1.3472,0.855,1.8821,7.9573,0.636,2.9224,6.6741,5.6755,5.024,-0.8969,-10.5405,-2.9135,0.155700000000000,2.3894,-1.4579,1.7236,2.1379,-0.3492,-0.234900000000000,7.1092,-2.4786,1.2503,-2.0175,-3.6725,-0.087200000000001,-2.6888,-6.5127,-3.9084,-5.4915,1.0382,-12.0517,3.173,-4.5095,0.439,-2.3823,1.7303,0.4469,-4.5593,-2.4773,2.4657,0.112,0.241800000000000,3.9494,-0.7148,0.7866,-0.6647,4.5172,-1.5962,-6.3192,-3.4594,2.4938,2.286,2.8702,0.6599,7.9191,-7.6705,6.7138,3.9633,1.2262,1.2376,2.0556,0.7636,-2.6433,2.2966,3.8674,-3.7824,-3.1342,1.5958,-2.5273,0.6835,1.2364,0.9523,0.00679999999999925,-1.2172,5.1939,-2.5005,4.5375,4.2624,6.3881,0.00670000000000037,5.3714,0.4214,-1.5361
"113",-2.6263,-4.3397,3.6691,-2.1758,-2.9539,-1.5167,0.0286000000000001,3.5392,1.1952,1.8788,-0.1867,0.177100000000000,1.0696,-0.8217,2.5519,0.8577,-0.0587,-2.4849,7.0012,2.868,-0.7246,-2.9646,1.1747,4.146,0.4844,1.9616,-10.6699,9.3318,-1.3552,4.1113,6.9292,-1.2154,-3.6275,6.6302,0.5138,1.4987,1.8895,8.2734,1.0495,3.5528,7.1511,6.1063,3.1233,-1.431,-10.3234,-2.611,0.9608,2.5764,-0.8712,2.5119,1.2858,0.5056,-0.0659999999999998,6.7361,-2.2152,0.9974,-3.3919,-4.809,0.300899999999999,-1.4882,-5.8629,-3.6518,-3.9457,0.9642,-12.2417,2.1602,-5.8193,1.4176,-2.0816,1.9065,0.5942,-3.6907,-2.2774,2.7027,-0.4332,-0.179400000000000,3.9007,-1.3018,-0.405900000000001,-0.0777000000000001,4.7107,-1.1137,-5.5898,-3.2106,2.5711,2.3969,3.1261,0.0296000000000001,8.0168,-6.8733,7.6973,3.6515,0.891,2.1199,1.9293,1.032,-1.7346,1.8357,4.3089,-3.5251,-2.1589,2.5178,-2.2631,-0.2983,1.1436,1.33400000000000,-0.616999999999999,-0.6282,4.9161,-2.8588,5.5385,3.1247,6.3365,0.3084,5.2428,-1.2799,-1.5607
"114",-2.4028,-4.9933,3.8691,-2.3265,-3.1106,-0.4663,-0.4936,4.3004,0.5823,1.1481,0.0633999999999997,1.173,0.3472,-0.117700000000000,2.7847,1.08,0.0133000000000001,-2.1048,6.9364,2.6802,-0.0385000000000002,-2.5466,1.893,3.8843,0.4332,1.4865,-11.7776,8.9935,-1.1247,4.127,8.757,-1.9497,-4.716,6.4906,-0.1006,2.3883,1.4572,8.1541,1.2924,4.3223,7.6173,6.61,1.2494,-1.8313,-10.0926,-2.1526,1.7055,2.6598,-0.2947,3.268,0.402099999999999,1.1594,-0.136900000000000,6.19,-1.3794,0.9075,-4.7251,-5.395,0.856,-0.307300000000000,-5.0314,-3.1681,-2.3881,0.7717,-12.1641,1.1249,-6.9325,2.2703,-1.5463,2.0039,0.8624,-2.7003,-1.97,2.7621,-0.9982,-0.4308,3.7752,-1.6452,-1.4774,0.4442,4.832,-0.545500000000001,-4.7606,-2.8557,2.5064,2.66,3.4576,-0.6452,8.0221,-5.9061,8.3784,3.2756,0.5303,3.1679,1.8256,1.0567,-0.7821,1.1694,4.712,-3.3287,-1.0954,3.3426,-1.9293,-0.8902,0.9169,1.5453,-1.2499,-0.0347000000000000,4.5416,-3.2747,6.2112,2.2082,5.9655,0.380900000000000,4.984,-2.8945,-1.4072
"115",-2.2776,-5.4372,3.8878,-2.4493,-3.3608,0.508900000000001,-0.9228,4.9856,-0.0712000000000002,0.3754,0.5001,2.0007,-0.3084,0.5226,3.125,1.2192,0.2747,-1.8667,6.5891,2.4428,0.9711,-2.0651,2.4267,3.3733,0.2132,0.8633,-12.4993,8.475,-1.1041,4.0527,10.2821,-2.5845,-5.5046,5.9897,-0.4442,3.4593,0.6438,7.6351,1.3512,5.1515,7.9919,7.2063,-0.4284,-2.1522,-9.8946,-1.6151,2.3444,2.6245,0.2413,3.9539,-0.409500000000000,1.5802,-0.471,5.4615,-0.0211999999999999,1.0047,-5.8789,-5.3678,1.5086,0.7856,-4.0903,-2.4944,-1.04,0.468,-11.7415,0.207200000000000,-7.7109,2.9872,-0.8022,1.9509,1.2494,-1.6271,-1.5305,2.6376,-1.5129,-0.605799999999999,3.5237,-1.7019,-2.304,0.8483,4.9036,0.0808999999999997,-3.9308,-2.4782,2.3482,3.0419,3.8419,-1.3616,7.8912,-4.8483,8.7086,2.9221,0.0799000000000003,4.3063,1.7967,0.796,0.1433,0.4326,5.0633,-3.1964,-0.0132000000000003,3.8909,-1.5256,-0.9721,0.5186,1.5453,-1.816,0.545599999999999,4.0796,-3.8106,6.4901,1.559,5.3529,0.2492,4.7149,-4.3514,-1.0716
"116",-2.2346,-5.6344,3.721,-2.5255,-3.7238,1.3368,-1.2344,5.531,-0.7029,-0.3288,1.109,2.6685,-0.8511,1.0112,3.5667,1.3027,0.6832,-1.7638,6.0003,2.2482,2.15,-1.6461,2.743,2.6087,-0.096,0.202100000000000,-12.7579,7.8085,-1.3129,3.942,11.4355,-3.1013,-5.8801,5.2244,-0.5282,4.6425,-0.4669,6.8022,1.2376,5.9411,8.215,7.8824,-1.7935,-2.4268,-9.7599,-1.0661,2.8364,2.4884,0.699,4.5269,-1.04550000000000,1.769,-1.0188,4.5827,1.7632,1.2867,-6.7613,-4.7138,2.1775,1.7285,-3.1202,-1.6862,-0.1126,0.0819999999999999,-10.9366,-0.494,-8.082,3.579,0.1044,1.7443,1.7225,-0.528,-0.9587,2.3512,-1.9259,-0.7991,3.1303,-1.4468,-2.7861,1.0951,4.9639,0.7497,-3.1768,-2.1536,2.1512,3.5139,4.2682,-2.1141,7.5679,-3.7962,8.6965,2.6217,-0.4878,5.44,1.8732,0.2417,0.9839,-0.2096,5.3371,-3.1284,1.0122,4.0493,-1.0975,-0.5348,-0.1054,1.3004,-2.2628,1.1088,3.5456,-4.5167,6.3615,1.1832,4.5816,-0.0354999999999999,4.5319,-5.5915,-0.5793
"117",-2.2097,-5.5996,3.3941,-2.5338,-4.1597,1.9566,-1.4008,5.8855,-1.2735,-0.8574,1.8311,3.2057,-1.2437,1.2801,4.1111,1.3484,1.1341,-1.7901,5.2434,2.1671,3.2994,-1.4156,2.8182,1.6679,-0.4055,-0.3806,-12.5037,7.0243,-1.7192,3.8304,12.1807,-3.4869,-5.7883,4.3056,-0.4154,5.8558,-1.7826,5.7652,0.9897,6.5889,8.2449,8.5936,-2.7995,-2.6494,-9.6777,-0.5484,3.1643,2.2952,1.0406,4.9377,-1.4186,1.7527,-1.6812,3.6278,3.8266,1.6913,-7.3347,-3.4749,2.7989,2.4644,-2.1926,-0.8103,0.2655,-0.34,-9.7662,-0.9375,-8.0363,4.061,1.102,1.444,2.2223,0.5216,-0.287200000000000,1.9466,-2.2012,-1.07730000000000,2.6192,-0.8707,-2.88,1.1673,5.0468,1.4453,-2.5385,-1.9272,1.9622,4.0745,4.7163,-2.88,7.0207,-2.851,8.4071,2.3601,-1.1515,6.4539,2.0537,-0.5781,1.7122,-0.6131,5.5058,-3.1264,1.9119,3.8082,-0.7195,0.3273,-1.0164,0.7894,-2.5698,1.6688,2.9621,-5.411,5.8521,1.0447,3.7214,-0.4061,4.4863,-6.5653,0.0117000000000003
"118",-2.1291,-5.4084,2.9563,-2.4695,-4.5848,2.3268,-1.3844,6.0116,-1.7791,-1.1056,2.5785,3.6383,-1.4591,1.2753,4.7434,1.3502,1.4844,-1.9405,4.4061,2.2273,4.2274,-1.4682,2.6549,0.6872,-0.645,-0.7854,-11.7279,6.1531,-2.2452,3.7299,12.5185,-3.7315,-5.2294,3.3297,-0.189300000000000,6.9935,-3.2168,4.6424,0.6693,7.005,8.0611,9.2666,-3.4663,-2.7753,-9.6011,-0.0728,3.3427,2.1128,1.2481,5.1365,-1.4827,1.5708,-2.3536,2.7105,5.9685,2.0922,-7.6037,-1.7541,3.3486,2.9574,-1.3669,0.0662,0.0834999999999999,-0.7393,-8.2947,-1.1305,-7.6042,4.4413,2.101,1.14340000000000,2.6803,1.4326,0.426299999999999,1.4732,-2.3096,-1.4624,2.05,0.0132999999999992,-2.6171,1.0748,5.1666,2.1405,-2.019,-1.8119,1.8184,4.7448,5.1398,-3.6115,6.2585,-2.1018,7.9253,2.0966,-1.8425,7.2338,2.2964,-1.6014,2.3334,-0.6987,5.5483,-3.1847,2.6336,3.2599,-0.4672,1.4629,-2.2448,0.0222999999999995,-2.7431,2.2498,2.3535,-6.4577,5.0182,1.0764,2.8299,-0.7866,4.5764,-7.2321,0.6188
"119",-1.9504,-5.1822,2.4693,-2.3378,-4.8915,2.4349,-1.1423,5.8883,-2.2449,-0.9839,3.2592,3.9687,-1.4936,0.9707,5.4192,1.2835,1.5893,-2.1999,3.5628,2.4021,4.7961,-1.8304,2.3025,-0.1797,-0.7749,-0.9476,-10.4759,5.2389,-2.7869,3.639,12.4811,-3.8227,-4.2517,2.3582,0.0724999999999998,7.9313,-4.6914,3.5516,0.3545,7.1226,7.676,9.8192,-3.8599,-2.7371,-9.463,0.379,3.4058,2.0187,1.3392,5.0859,-1.2437,1.2658,-2.9573,1.9692,7.9464,2.3439,-7.5913,0.279500000000000,3.8359,3.2062,-0.6868,0.8821,-0.5826,-1.0516,-6.6212,-1.1022,-6.8387,4.7168,3.0084,0.9332,3.0304,2.1155,1.1175,0.958,-2.2208,-1.9272,1.5094,1.1521,-2.1047,0.8463,5.3153,2.7895,-1.6004,-1.7991,1.7392,5.5457,5.4694,-4.245,5.3164,-1.6109,7.3099,1.7721,-2.4546,7.7,2.5209,-2.7379,2.8764,-0.4672,5.4584,-3.2835,3.1458,2.5625,-0.3794,2.7107,-3.7425,-0.9494,-2.7968,2.8737,1.7356,-7.5636,3.9421,1.2019,1.9705,-1.096,4.7512,-7.5646,1.1511
"120",-1.6732,-5.0387,1.9908,-2.1345,-4.9737,2.2996,-0.6475,5.5205,-2.7009,-0.4445,3.8018,4.1723,-1.3752,0.3938,6.0825,1.1249,1.343,-2.5289,2.7627,2.6143,4.9464,-2.4623,1.8506,-0.7993,-0.7787,-0.8441,-8.8556,4.3493,-3.2381,3.5605,12.1257,-3.7472,-2.9488,1.4106,0.3054,8.5523,-6.1356,2.6029,0.126200000000000,6.9057,7.147,10.1917,-4.0637,-2.4671,-9.1975,0.8451,3.3822,2.0792,1.3571,4.7795,-0.7479,0.879999999999999,-3.4502,1.5276,9.5104,2.3432,-7.3312,2.4057,4.2839,3.2394,-0.172900000000000,1.5948,-1.6336,-1.2186,-4.8619,-0.8839,-5.8189,4.8716,3.7471,0.878,3.209,2.5009,1.7364,0.3781,-1.8999,-2.4022,1.089,2.4391,-1.5028,0.526,5.4664,3.3394,-1.2638,-1.8747,1.7076,6.4745,5.639,-4.7237,4.2411,-1.4015,6.5789,1.3117,-2.8638,7.83,2.6235,-3.8728,3.3858,0.0211999999999999,5.2529,-3.3999,3.4427,1.8856,-0.4365,3.9132,-5.3585,-2.0351,-2.7366,3.5426,1.1127,-8.5908,2.7298,1.3617,1.2282,-1.2622,4.9198,-7.5492,1.5267
"121",-1.326,-5.0385,1.5591,-1.8417,-4.7672,1.9677,0.0859000000000001,4.9462,-3.1578,0.4939,4.1728,4.2098,-1.1436,-0.3655,6.6904,0.8672,0.6948,-2.8641,2.0361,2.7642,4.6969,-3.2881,1.4032,-1.0941,-0.6546,-0.4937,-7.0275,3.5601,-3.5161,3.5087,11.5249,-3.5026,-1.4456,0.4761,0.4577,8.7712,-7.492,1.8857,0.0488999999999997,6.3562,6.5703,10.3684,-4.1506,-1.9265,-8.7554,1.3687,3.2813,2.3268,1.3453,4.2586,-0.0582999999999991,0.453900000000001,-3.8163,1.4514,10.4532,2.0682,-6.8765,4.3939,4.713,3.1005,0.1763,2.1855,-2.9931,-1.2029,-3.1365,-0.5019,-4.6654,4.8814,4.2814,1.0169,3.1563,2.5567,2.2596,-0.328,-1.3138,-2.7952,0.8498,3.7124,-0.9875,0.1803,5.5819,3.7427,-1.0055,-2.0285,1.6685,7.5026,5.6163,-5.0277,3.0826,-1.4533,5.7357,0.6314,-2.9636,7.6532,2.5048,-4.8728,3.8994,0.6902,4.9645,-3.5207,3.5473,1.35960000000000,-0.5697,4.9173,-6.8682,-3.1257,-2.5604,4.2292,0.4737,-9.385,1.51,1.5297,0.6954,-1.2465,4.9715,-7.1923,1.6914
"122",-0.9416,-5.1608,1.1865,-1.4484,-4.2881,1.5074,0.9871,4.2259,-3.5987,1.7441,4.3805,4.0563,-0.8189,-1.1759,7.2234,0.529900000000000,-0.3529,-3.1371,1.4054,2.7702,4.1214,-4.229,1.0507,-1.0608,-0.4177,0.0437999999999996,-5.1816,2.9361,-3.5803,3.5004,10.7586,-3.1135,0.1201,-0.458,0.4993,8.5561,-8.7262,1.4532,0.159100000000000,5.5152,6.0477,10.3684,-4.1754,-1.1279,-8.1218,1.9757,3.0961,2.7517,1.3276,3.6034,0.7584,0.0221,-4.0576,1.7208,10.6536,1.5835,-6.3063,6.053,5.1349,2.8333,0.3695,2.6495,-4.5967,-0.9992,-1.551,0.0131999999999999,-3.5282,4.7246,4.6288,1.3699,2.8326,2.2988,2.6908,-1.2154,-0.4469,-3.0217,0.7991,4.7723,-0.711699999999999,-0.098,5.6178,3.9671,-0.8383,-2.2542,1.5498,8.5779,5.4129,-5.1823,1.8926,-1.7195,4.8005,-0.3446,-2.6994,7.2224,2.1022,-5.5951,4.4358,1.4763,4.6281,-3.64,3.5139,1.053,-0.6948,5.588,-8.0444,-4.1055,-2.2709,4.8818,-0.2007,-9.8168,0.4307,1.7017,0.4373,-1.0573,4.8105,-6.5261,1.6366
"123",-0.549,-5.3228,0.8672,-0.9683,-3.6359,1.0024,1.9304,3.4235,-3.9812,3.17,4.4641,3.7294,-0.3981,-1.909,7.6663,0.1454,-1.7565,-3.2944,0.8965,2.5959,3.3349,-5.2072,0.846,-0.7667,-0.1004,0.6819,-3.5132,2.5223,-3.4331,3.5377,9.9086,-2.6328,1.6216,-1.3883,0.4334,7.945,-9.8249,1.318,0.4615,4.457,5.6468,10.2192,-4.179,-0.1447,-7.3218,2.658,2.8175,3.3097,1.3045,2.9049,1.6262,-0.386099999999999,-4.1906,2.2361,10.084,1.0139,-5.7163,7.2574,5.5537,2.48,0.4152,2.9841,-6.3589,-0.6328,-0.1801,0.6085,-2.5401,4.3988,4.8428,1.9344,2.2422,1.7853,3.051,-2.2841,0.6785,-3.0308,0.8975,5.4181,-0.7737,-0.2094,5.5327,3.9984,-0.7764,-2.5426,1.2877,9.6308,5.073,-5.2406,0.7141,-2.1476,3.8108,-1.6642,-2.085,6.5913,1.4148,-5.9129,4.9961,2.3344,4.2713,-3.7437,3.4096,0.978000000000002,-0.7514,5.8465,-8.7259,-4.8596,-1.8932,5.4452,-0.9283,-9.8164,-0.3581,1.8668,0.4809,-0.7403,4.3949,-5.6154,1.4026
"124",-0.1715,-5.4249,0.5866,-0.4414,-2.9525,0.5425,2.7581,2.6023,-4.2454,4.6176,4.4763,3.2944,0.1159,-2.4691,7.9911,-0.2576,-3.4403,-3.306,0.5407,2.2549,2.4824,-6.1381,0.7905,-0.3315,0.2592,1.3232,-2.1972,2.3467,-3.1036,3.6074,9.0528,-2.1232,2.965,-2.297,0.2894,7.0477,-10.7827,1.4558,0.9391,3.2788,5.3837,9.9383,-4.1929,0.9116,-6.4152,3.3703,2.4393,3.9451,1.2644,2.2425,2.4503,-0.745800000000001,-4.2486,2.8545,8.7938,0.4969,-5.1939,7.9488,5.9676,2.0838,0.3301,3.189,-8.1599,-0.148400000000000,0.9446,1.1936,-1.7723,3.932,4.978,2.673,1.4413,1.1076,3.3617,-3.4681,1.991,-2.8107,1.074,5.4942,-1.2037,-0.0881,5.3052,3.8415,-0.8178,-2.8726,0.8404,10.5798,4.655,-5.2527,-0.4246,-2.6871,2.7905,-3.3312,-1.1879,5.8012,0.5107,-5.7523,5.5868,3.2222,3.9239,-3.8054,3.2828,1.1157,-0.724,5.7058,-8.8526,-5.2855,-1.4787,5.8774,-1.71,-9.3811,-0.7421,1.992,0.8199,-0.3511,3.7606,-4.5495,1.0551
"125",0.1705,-5.3914,0.3261,0.0701999999999998,-2.3575,0.209899999999999,3.3199,1.8297,-4.3314,5.943,4.4611,2.8416,0.6919,-2.793,8.1578,-0.6641,-5.3023,-3.1635,0.3604,1.7979,1.7208,-6.9252,0.8363,0.103800000000000,0.6339,1.8714,-1.3614,2.4143,-2.6293,3.7106,8.2608,-1.6341,4.0961,-3.1729,0.0953999999999997,6.0195,-11.5836,1.8089,1.5628,2.0976,5.2311,9.5306,-4.2291,1.9323,-5.4884,4.0425,1.9563,4.609,1.2065,1.6818,3.1265,-1.0343,-4.2724,3.4453,6.8959,0.1312,-4.7977,8.1287,6.3723,1.6921,0.151800000000000,3.2747,-9.8641,0.397300000000000,1.8336,1.654,-1.2355,3.3852,5.064,3.5125,0.5249,0.3749,3.6338,-4.6594,3.3779,-2.3895,1.2444,4.9224,-1.9735,0.2585,4.9505,3.5233,-0.940100000000001,-3.2065,0.190300000000000,11.3412,4.2136,-5.2496,-1.5,-3.2705,1.7193,-5.2968,-0.100400000000000,4.879,-0.488700000000001,-5.125,6.2332,4.0891,3.6311,-3.7965,3.1443,1.4329,-0.6389,5.2607,-8.4642,-5.3138,-1.088,6.1518,-2.5219,-8.5551,-0.6798,2.0393,1.4213,0.0632999999999999,3.003,-3.4249,0.6445
"126",0.458,-5.187,0.0645,0.4922,-1.9022,0.0617999999999999,3.5255,1.1851,-4.1987,7.0295,4.4403,2.4482,1.2746,-2.8337,8.1286,-1.0672,-7.2181,-2.8712,0.3356,1.2924,1.1814,-7.4737,0.8999,0.4153,1.0045,2.243,-1.0629,2.6927,-2.0556,3.8799,7.5961,-1.1933,4.981,-4.0167,-0.1433,5.0212,-12.1954,2.2892,2.2928,1.0413,5.144,8.9983,-4.2716,2.8431,-4.6385,4.5941,1.3651,5.2672,1.148,1.2824,3.5633,-1.2291,-4.2959,3.9412,4.5561,-0.0410000000000004,-4.5498,7.8542,6.75,1.3504,-0.0702999999999996,3.2695,-11.346,0.9423,2.5182,1.8875,-0.919,2.8419,5.1024,4.3635,-0.401,-0.3059,3.8619,-5.741,4.7042,-1.8313,1.3276,3.716,-3.0135,0.738,4.5203,3.0934,-1.1142,-3.4921,-0.6538,11.836,3.7873,-5.2458,-2.4716,-3.7889,0.536,-7.4714,1.0929,3.8397,-1.4446,-4.1231,6.9549,4.877,3.4578,-3.6956,2.9806,1.8813,-0.5409,4.6329,-7.6782,-4.9183,-0.7607,6.2536,-3.3177,-7.4047,-0.2235,1.9878,2.2171,0.4728,2.2368,-2.328,0.185700000000000
