"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107"
"410",-0.0573999999999999,-5.7518,4.1437,0.9099,10.8175,-9.8339,-1.7162,1.3443,15.5312,-2.3274,3.8708,-11.4088,-0.768500000000001,2.5244,-1.1067,-13.2699,-5.7828,2.4036,10.9456,7.0651,-13.1359,8.1594,7.5216,-7.7894,-6.2151,-1.5322,-2.9358,8.0922,-7.355,-9.4905,-7.8435,7.2574,4.4882,-11.8792,-6.3975,14.3401,-0.3001,-3.0551,8.1881,-2.3572,-2.4052,4.4963,-3.3429,-7.8201,12.7754,0.3746,12.0005,-0.7618,1.3482,6.6827,-20.2367,-22.424,-11.4788,-13.66,15.9058,11.0455,17.3021,-6.782,5.617,3.3398,13.8448,7.1436,-8.302,-6.0023,-8.4824,13.5192,-7.2427,-11.6772,5.6912,-3.9482,-9.3119,6.523,-4.917,10.9484,-3.6373,2.4575,-3.3586,-3.7795,-7.474,-20.0014,4.1667,4.5002,-7.4913,-2.13090000000000,12.1117,-14.489,-2.8623,-3.927,10.4385,0.7066,-4.1885,5.6902,-19.2172,5.8601,-2.3569,3.5136,11.5785,-11.2698,-8.8826,-0.9121,7.6892,0.0181,6.5626,1.04250000000000,-9.3987,1.9511,7.5823
"411",-1.8465,-3.7327,5.7806,1.7283,10.1699,-9.9741,0.257200000000001,1.8474,14.2387,-1.5941,5.3495,-10.1453,-0.139200000000001,1.6436,-1.1737,-13.2309,-6.5241,2.3911,12.1483,6.3052,-13.9509,8.5366,8.6036,-8.0931,-6.7429,-1.7027,-2.7794,9.6705,-7.3138,-6.4945,-4.8815,5.4541,3.9718,-11.0608,-5.388,15.3431,0.4302,-1.7843,9.8999,-2.7011,-2.017,8.0475,-3.1954,-7.6931,12.8759,0.7013,10.6301,0.456799999999999,2.7784,7.7601,-19.6648,-22.0788,-9.5974,-12.0882,14.9024,11.602,17.4093,-12.6671,5.8518,3.387,14.1842,8.7511,-8.0143,-7.2458,-9.6986,15.0684,-5.2221,-11.8437,6.3699,-3.9803,-8.8707,6.7337,-6.0187,11.4006,-3.5535,2.9144,-2.7009,-1.4088,-6.3209,-23.3111,4.2845,4.7065,-6.2073,-2.49480000000001,12.024,-14.1661,-3.5027,-3.4803,9.7046,1.5153,-5.2832,7.4139,-19.8242,6.6509,-2.3036,3.6968,10.2536,-12.6024,-9.2671,-0.3846,8.3412,0.2147,6.6759,2.0753,-8.0324,3.2503,8.1336
"412",-3.6636,-1.4404,6.9331,2.2192,9.3246,-10.0435,2.1725,2.5009,12.8756,-1.02830000000000,6.6879,-9.034,0.9635,0.4386,-1.1671,-12.9793,-6.8771,2.3021,13.3077,5.4111,-14.5934,8.9282,9.1894,-8.4735,-6.9747,-1.7145,-2.2665,10.9649,-7.1361,-3.0041,-2.18720000000000,3.68010000000000,3.3392,-10.4372,-4.2019,16.0496,1.2286,-0.277,11.6694,-3.0514,-1.3418,11.3808,-2.6555,-7.6438,12.5503,0.9771,9.3898,1.5361,3.8661,8.7756,-18.735,-21.6366,-7.2763,-10.2965,13.9172,11.6816,17.4622,-18.2341,5.9214,3.433,14.524,10.4183,-7.8028,-8.5269,-10.941,16.2858,-3.08,-11.934,6.635,-3.9119,-8.1167,7.1109,-7.0878,11.9798,-3.4564,3.2259,-1.5942,0.602699999999999,-5.1199,-26.3557,4.4087,4.6898,-4.8758,-2.7647,11.7092,-13.9288,-4.1827,-2.7909,8.778,2.4966,-5.8368,9.1675,-19.982,7.0006,-2.0977,3.9417,8.8458,-13.891,-9.9046,0.102400000000000,8.9623,0.117700000000000,6.9046,2.8276,-6.736,4.1748,8.6628
"413",-5.3165,0.9749,7.5761,2.3022,8.3426,-10.0602,3.9901,3.2861,11.5686,-0.7148,7.8061,-8.0598,2.5105,-0.9808,-1.0857,-12.5455,-6.7792,2.2453,14.2977,4.4813,-15.0132,9.2504,9.2064,-8.8483,-6.9343,-1.5972,-1.4588,11.9376,-6.8621,0.7196,0.0816999999999979,2.1184,2.6616,-10.0101,-2.8834,16.393,2.035,1.3943,13.3118,-3.4157,-0.4447,14.2929,-1.7524,-7.685,11.7807,1.1801,8.3668,2.4492,4.6566,9.6725,-17.4996,-21.1101,-4.6309,-8.4587,12.9753,11.3166,17.4288,-23.2165,5.7983,3.4518,14.9037,12.0056,-7.6572,-9.8799,-12.2404,17.0434,-0.9017,-11.962,6.397,-3.7268,-7.0972,7.6722,-8.0628,12.6381,-3.4302,3.3865,-0.127200000000000,2.1689,-4.0492,-28.9773,4.4885,4.5599,-3.6843,-2.9544,11.2342,-13.7583,-4.8861,-1.9026,7.7142,3.562,-5.7388,10.8196,-19.6375,6.9247,-1.7268,4.2308,7.435,-15.094,-10.7037,0.438999999999999,9.4951,-0.268500000000000,7.1804,3.26350000000000,-5.6347,4.6896,9.135
"414",-6.632,3.3663,7.7503,1.9407,7.3203,-10.0019,5.6571,4.1669,10.4102,-0.707699999999999,8.6444,-7.2025,4.4661,-2.4319,-0.8872,-11.9626,-6.1965,2.2918,15.0206,3.6271,-15.1757,9.4197,8.6227,-9.1331,-6.669,-1.4126,-0.4199,12.5931,-6.5574,4.392,1.83270000000000,0.914099999999998,2.0474,-9.7105,-1.5006,16.3471,2.7718,3.1311,14.6428,-3.7865,0.540800000000001,16.6062,-0.6116,-7.8327,10.573,1.3072,7.6236,3.178,5.2016,10.4026,-16.0667,-20.5215,-1.8394,-6.7678,12.113,10.5824,17.277,-27.4067,5.4888,3.4069,15.3351,13.3384,-7.5812,-11.3206,-13.6479,17.2733,1.2272,-11.9768,5.631,-3.4148,-5.8726,8.3966,-8.8953,13.3061,-3.5484,3.3954,1.5592,3.2553,-3.2453,-31.0391,4.4874,4.454,-2.8214,-3.03970000000000,10.6826,-13.6299,-5.5726,-0.9186,6.5798,4.6264,-4.9451,12.2149,-18.7944,6.4702,-1.1951,4.5476,6.1195,-16.1673,-11.5222,0.5734,9.8886,-0.9288,7.4555,3.36090000000000,-4.8399,4.8366,9.5234
"415",-7.4733,5.6043,7.5488,1.1355,6.3649,-9.8365,7.094,5.1051,9.4403,-1.00040000000000,9.1827,-6.4529,6.8096,-3.688,-0.5027,-11.2512,-5.146,2.4377,15.4203,2.95220000000000,-15.0721,9.3584,7.464,-9.2587,-6.2442,-1.2303,0.7928,12.9754,-6.296,7.7489,3.0325,0.157399999999996,1.6108,-9.4291,-0.131700000000002,15.9386,3.3601,4.8227,15.5322,-4.1313,1.448,18.1945,0.5686,-8.0789,8.9728,1.3753,7.196,3.7126,5.5408,10.9365,-14.5818,-19.8917,0.90660,-5.4001,11.365,9.591,16.9731,-30.6799,5.0395,3.2574,15.7942,14.247,-7.617,-12.807,-15.2272,16.9768,3.2143,-12.0311,4.3888,-2.9813,-4.5034,9.2273,-9.5428,13.9175,-3.8484,3.2636,3.2974,3.8655,-2.7841,-32.4587,4.3926,4.5202,-2.446,-2.9399,10.1488,-13.5176,-6.1857,0.00479999999999992,5.4429,5.6166,-3.4952,13.2146,-17.5276,5.6952,-0.5319,4.8833,4.9998,-17.0606,-12.1926,0.5176,10.1068,-1.8368,7.7185,3.1172,-4.44,4.6996,9.8108
"416",-7.7426,7.5779,7.0848,-0.0762999999999998,5.5865,-9.5459,8.2076,6.0779,8.6504,-1.5266,9.4349,-5.821,9.5259,-4.5472,0.131800000000000,-10.415,-3.7103,2.6074,15.4772,2.54460000000000,-14.719,8.9994,5.8195,-9.1844,-5.7449,-1.1129,2.1243,13.1507,-6.1515,10.5811,3.6926,-0.116999999999997,1.4415,-9.0676,1.15740000000000,15.2346,3.7346,6.3624,15.9461,-4.3974,2.1343,18.9929,1.5736,-8.3728,7.0689,1.4065,7.0916,4.0653,5.7004,11.2695,-13.1929,-19.228,3.452,-4.492,10.7547,8.4845,16.4878,-32.9841,4.5318,2.9629,16.2291,14.6094,-7.8369,-14.2336,-17.032,16.2229,4.9608,-12.1524,2.8063,-2.4467,-3.0437,10.0809,-9.9595,14.4254,-4.3246,3.0219,4.9238,4.0248,-2.6751,-33.2247,4.219,4.8986,-2.6646,-2.55210000000000,9.7261,-13.3927,-6.6638,0.6888,4.365,6.4751,-1.4983,13.7247,-15.9802,4.6597,0.2168,5.2326,4.1592,-17.7273,-12.5569,0.3217,10.1345,-2.9564,8.0004,2.5486,-4.4841,4.369,9.9998
"417",-7.379,9.1916,6.4667,-1.628,5.0963,-9.1268,8.9211,7.075,8.013,-2.1877,9.422,-5.3358,12.5603,-4.9005,1.0482,-9.4504,-2.0335,2.6969,15.1985,2.47830000000000,-14.1559,8.2981,3.8402,-8.8923,-5.2666,-1.0993,3.5167,13.1747,-6.1784,12.7493,3.858,0.0724000000000018,1.5769,-8.5875,2.32630000000000,14.308,3.8434,7.6517,15.9484,-4.5198,2.5307,19.0012,2.2312,-8.6262,4.985,1.4109,7.2914,4.2872,5.6955,11.4198,-12.0182,-18.5196,5.701,-4.1289,10.2892,7.4101,15.8143,-34.3155,4.0619,2.4987,16.5806,14.3723,-8.3024,-15.4673,-19.0689,15.1375,6.3727,-12.3431,1.0861,-1.8455,-1.5387,10.8591,-10.0957,14.8079,-4.9358,2.7316,6.3062,3.7714,-2.8588,-33.3882,4.0079,5.6995,-3.5195,-1.81150000000000,9.4911,-13.2299,-6.9489,0.984,3.4077,7.1586,0.892,13.7042,-14.3422,3.425,1.0045,5.5885,3.6395,-18.1449,-12.5082,0.0350000000000001,9.981,-4.2412,8.3589,1.6869,-4.9591,3.9204,10.1132
"418",-6.3558,10.3646,5.7957,-3.4421,4.995,-8.5805,9.2056,8.0748,7.5139,-2.883,9.153,-5.0425,15.7843,-4.7579,2.2332,-8.3711,-0.301000000000002,2.6309,14.6073,2.811,-13.4346,7.2461,1.7266,-8.3675,-4.899,-1.186,4.9121,13.076,-6.3888,14.1721,3.6055,0.662000000000006,1.9877,-8.0303,3.351,13.2125,3.6499,8.5948,15.653,-4.4253,2.6516,18.291,2.4517,-8.7398,2.8758,1.3846,7.7508,4.4607,5.5376,11.4194,-11.1289,-17.7395,7.6147,-4.347,9.9648,6.4837,14.9827,-34.7124,3.7147,1.8722,16.7995,13.5433,-9.0242,-16.3978,-21.2647,13.8892,7.3721,-12.5943,-0.5404,-1.2159,-0.0298000000000003,11.4745,-9.9119,15.0688,-5.6283,2.4817,7.3687,3.1549,-3.2071,-33.0481,3.8093,6.9794,-4.9884,-0.733600000000003,9.4899,-13.0321,-6.9923,0.8207,2.645,7.639,3.4935,13.1506,-12.8129,2.0528,1.7905,5.935,3.4226,-18.3251,-12.0175,-0.3135,9.6716,-5.6366,8.8466,0.576,-5.7777,3.413,10.1818
"419",-4.6907,11.0406,5.1855,-5.4463,5.3426,-7.908,9.0813,9.0171,7.1638,-3.5259,8.6293,-4.9991,18.9984,-4.2382,3.6212,-7.2276,1.2957,2.3893,13.7377,3.5754,-12.6128,5.8852,-0.293900000000001,-7.5828,-4.7098,-1.31510000000000,6.2499,12.8517,-6.7372,14.802,3.0418,1.56260000000000,2.5962,-7.4926,4.2113,11.9835,3.1434,9.0967,15.1636,-4.0515,2.5747,17.0049,2.2377,-8.6267,0.9255,1.3144,8.3987,4.664,5.2465,11.3019,-10.5554,-16.8515,9.1919,-5.1363,9.766,5.766,14.0519,-34.2683,3.539,1.1271,16.8545,12.1762,-9.959,-16.9635,-23.4602,12.6665,7.9097,-12.8856,-1.8636,-0.5859,1.4413,11.8691,-9.397,15.2276,-6.3561,2.3705,8.1034,2.2435,-3.5511,-32.3322,3.666,8.7126,-6.985,0.586500000000001,9.7444,-12.8526,-6.7635,0.234900000000000,2.1616,7.9156,6.0943,12.0862,-11.5652,0.6023,2.539,6.2481,3.4432,-18.3016,-11.1252,-0.7062,9.2361,-7.0861,9.474,-0.7301,-6.7941,2.8957,10.2367
"420",-2.4569,11.1989,4.7673,-7.5631,6.1362,-7.1059,8.5846,9.8023,6.9882,-4.0538,7.8651,-5.267,21.9723,-3.5444,5.0956,-6.1068,2.5982,1.9939,12.6248,4.7729,-11.7543,4.3166,-1.9939,-6.5139,-4.7396,-1.39540000000000,7.4587,12.4824,-7.1322,14.6134,2.2908,2.68420000000000,3.3162,-7.0626,4.8902,10.6642,2.3432,9.0772,14.5401,-3.3772,2.3995,15.3398,1.6774,-8.2246,-0.6691,1.1862,9.1324,4.9397,4.8605,11.0887,-10.3076,-15.8261,10.4469,-6.4395,9.6638,5.2716,13.0793,-33.1378,3.5426,0.326000000000000,16.7292,10.3545,-11.0316,-17.1444,-25.4312,11.6493,7.9763,-13.1729,-2.7295,0.0334000000000003,2.829,12.0164,-8.5781,15.3019,-7.0875,2.4744,8.5562,1.1332,-3.7308,-31.3709,3.6095,10.7769,-9.3647,2.0075,10.2641,-12.7902,-6.2542,-0.6424,2.0331,8.0274,8.455,10.5567,-10.7308,-0.8652,3.2203,6.5024,3.6169,-18.1067,-9.9066,-1.1174,8.6953,-8.5387,10.1882,-2.1745,-7.8484,2.4064,10.3122
"421",0.215,10.8692,4.6637,-9.6855,7.3127,-6.1669,7.7409,10.3257,7.0119,-4.4313,6.9024,-5.8973,24.4895,-2.9232,6.5002,-5.1051,3.5083,1.4783,11.2923,6.37500000000001,-10.9383,2.693,-3.1721,-5.1704,-5.0102,-1.34710000000000,8.4444,11.9569,-7.468,13.6047,1.4752,3.9563,4.0848,-6.764,5.3959,9.3335,1.2897,8.4972,13.8108,-2.4504,2.2089,13.496,0.9197,-7.4994,-1.741,0.9851,9.8284,5.2821,4.4357,10.7827,-10.3819,-14.6632,11.3922,-8.1508,9.6165,4.9949,12.0901,-31.5156,3.6955,-0.4706,16.419,8.1751,-12.1582,-16.9488,-26.9295,10.981,7.6055,-13.3934,-3.0523,0.6439,4.0789,11.9061,-7.5209,15.3006,-7.7988,2.8197,8.7937,-0.0632000000000001,-3.6409,-30.2713,3.6719,12.9674,-11.9334,3.3779,11.0546,-12.9544,-5.4774,-1.6256,2.2984,8.0567,10.3353,8.6416,-10.3998,-2.2761,3.8182,6.6761,3.8684,-17.7575,-8.4431,-1.4986,8.0656,-9.9556,10.8817,-3.7032,-8.82,1.9606,10.4541
"422",3.149,10.1369,4.9346,-11.6697,8.7733,-5.0944,6.5784,10.5196,7.2378,-4.6508,5.8109,-6.903,26.3709,-2.6014,7.6681,-4.2863,3.9835,0.8766,9.7506,8.319,-10.2531,1.202,-3.6756,-3.6189,-5.5404,-1.137,9.0995,11.2971,-7.6568,11.8101,0.696100000000001,5.3344,4.8631,-6.5429,5.7865,8.1092,0.0251999999999999,7.386,13.0009,-1.3877,2.0443,11.6293,0.135199999999999,-6.4477,-2.2063,0.705500,10.377,5.6491,4.036,10.3684,-10.7502,-13.408,12.025,-10.1239,9.581,4.9307,11.0682,-29.5964,3.9381,-1.2131,15.9356,5.7425,-13.2527,-16.4074,-27.7326,10.7592,6.8603,-13.4847,-2.8066,1.2562,5.1334,11.5375,-6.3143,15.2355,-8.4593,3.3672,8.877,-1.25090000000000,-3.246,-29.0992,3.89,15.0461,-14.4686,4.5574,12.1124,-13.4207,-4.4659,-2.5242,2.9473,8.1188,11.5418,6.4703,-10.6205,-3.5428,4.332,6.7522,4.1468,-17.2637,-6.8169,-1.7821,7.369,-11.3105,11.4303,-5.2584,-9.6601,1.5531,10.7199
"423",6.1443,9.1249,5.5336,-13.3637,10.4086,-3.9139,5.1653,10.3713,7.633,-4.731,4.6723,-8.2296,27.4716,-2.7213,8.457,-3.6648,4.017,0.235200000000001,8.0144,10.5089,-9.7698,0.0362999999999998,-3.4242,-1.96890000000000,-6.3504,-0.778400000000001,9.3267,10.5589,-7.6531,9.3133,0.0221,6.7931,5.6178,-6.3047,6.1694,7.1247,-1.4045,5.849,12.1521,-0.3391,1.9047,9.8386,-0.5342,-5.095,-2.0979,0.361199999999999,10.7282,5.9839,3.7193,9.8206,-11.3433,-12.1431,12.3247,-12.1813,9.5306,5.0748,9.9884,-27.5266,4.1971,-1.8599,15.3068,3.1709,-14.2268,-15.5671,-27.6859,11.0375,5.8074,-13.4026,-2.0193,1.8819,5.9474,10.9221,-5.0528,15.1342,-9.0174,4.0217,8.848,-2.3871,-2.5676,-27.88,4.2922,16.7973,-16.752,5.4306,13.4152,-14.1948,-3.2717,-3.1849,3.9201,8.3393,11.966,4.2239,-11.3817,-4.5719,4.7612,6.7192,4.43,-16.6428,-5.1177,-1.8922,6.6473,-12.5865,11.7358,-6.7647,-10.3871,1.1811,11.1576
"424",8.9911,7.9602,6.3116,-14.6479,12.1151,-2.6653,3.6222,9.9155,8.1424,-4.7112,3.5625,-9.7402,27.6693,-3.3056,8.78,-3.2188,3.6281,-0.3779,6.1305,12.823,-9.5206,-0.6392,-2.4339,-0.342300000000002,-7.4497,-0.311299999999999,9.0679,9.805,-7.456,6.2437,-0.52,8.3127,6.3118,-5.9706,6.67,6.4914,-2.928,4.0471,11.3252,0.5535,1.7695,8.1886,-1.0048,-3.486,-1.5633,-0.0168999999999997,10.9099,6.2399,3.5229,9.123,-12.0477,-10.9594,12.2711,-14.1378,9.4672,5.4159,8.8606,-25.3792,4.4154,-2.3714,14.5669,0.5883,-14.99,-14.4851,-26.7174,11.8298,4.4997,-13.1206,-0.762500000000001,2.531,6.513,10.0839,-3.8168,15.0257,-9.3962,4.6579,8.7235,-3.4839,-1.6591,-26.6168,4.8714,18.0589,-18.6021,5.9147,14.9213,-15.1964,-1.9591,-3.5166,5.1153,8.8294,11.5973,2.1061,-12.6015,-5.2765,5.0865,6.5663,4.7199,-15.9225,-3.4415,-1.7626,5.9587,-13.765,11.7513,-8.1234,-11.0572,0.8692,11.7722
"425",11.4829,6.7407,7.066,-15.4585,13.798,-1.3852,2.0983,9.2158,8.7205,-4.6349,2.5431,-11.2347,26.8743,-4.2708,8.6179,-2.9152,2.8676,-0.888,4.1987,15.1354,-9.4936,-0.7188,-0.826,1.15870000000000,-8.815,0.209899999999998,8.3175,9.0818,-7.0983,2.7594,-0.9446,9.8674,6.8986,-5.5163,7.3932,6.2715,-4.4227,2.14770000000000,10.5877,1.1862,1.6263,6.7326,-1.2466,-1.6807,-0.830399999999999,-0.4017,10.9983,6.4032,3.4521,8.2935,-12.7229,-9.9328,11.88,-15.8224,9.4162,5.9359,7.7602,-23.1653,4.5786,-2.7088,13.7447,-1.8643,-15.4598,-13.2237,-24.8295,13.0957,2.9777,-12.627,0.8475,3.207,6.868,9.054,-2.6642,14.915,-9.5144,5.1543,8.4888,-4.5815,-0.598800000000001,-25.3161,5.5665,18.7212,-19.9029,5.9615,16.5711,-16.2722,-0.5957,-3.4868,6.4052,9.6576,10.5051,0.298999999999999,-14.1296,-5.5807,5.2581,6.2835,5.0245,-15.1252,-1.8779,-1.357,5.3644,-14.8141,11.485,-9.2299,-11.7341,0.671599999999998,12.5107
"426",13.4358,5.5197,7.5944,-15.7819,15.3666,-0.1005,0.7311,8.3549,9.3474,-4.5284,1.6744,-12.5051,25.0678,-5.4762,8.0135,-2.7213,1.8179,-1.2379,2.3706,17.3355,-9.6472,-0.1776,1.1897,2.4728,-10.3761,0.714400000000001,7.1315,8.4228,-6.6348,-0.9627,-1.2978,11.4308,7.3205,-4.9803,8.4065,6.47,-5.7115,0.285799999999998,9.9964,1.4997,1.4826,5.5238,-1.2529,0.2405,-0.154600000000000,-0.7972,11.0704,6.5028,3.4752,7.4037,-13.2355,-9.1146,11.2213,-17.0982,9.411,6.6114,6.8124,-20.8801,4.7196,-2.8427,12.858,-4.0406,-15.5756,-11.8467,-22.0911,14.7323,1.2919,-11.924,2.6597,3.9111,7.0832,7.8753,-1.6277,14.7812,-9.3182,5.4206,8.1068,-5.7121,0.5106,-24.0112,6.2721,18.7142,-20.612,5.559,18.2966,-17.24,0.7491,-3.1017,7.6457,10.8248,8.8077,-1.0708,-15.7776,-5.423,5.2103,5.8578,5.3317,-14.2596,-0.505800000000001,-0.6922,4.9108,-15.6815,10.9894,-9.993,-12.4728,0.647099999999998,13.2784
"427",14.72,4.3151,7.7355,-15.6401,16.7283,1.1566,-0.3741,7.4329,10.0129,-4.3953,1.0383,-13.3971,22.3338,-6.7733,7.0512,-2.6097,0.5777,-1.407,0.8189,19.3413,-9.9223,0.9137,3.3585,3.593,-12.0269,1.1128,5.6304,7.8673,-6.1366,-4.7271,-1.6281,12.9767,7.5075,-4.4456,9.7405,7.0415,-6.5982,-1.451800,9.5915,1.4756,1.3532,4.62459999999999,-1.0121,2.1752,0.241999999999999,-1.2464,11.1722,6.601,3.5307,6.5761,-13.491,-8.538,10.4084,-17.8691,9.4751,7.4054,6.1446,-18.5367,4.895,-2.7771,11.9203,-5.806,-15.3069,-10.4179,-18.6473,16.582,-0.4801,-11.0304,4.5095,4.643,7.2421,6.6149,-0.716,14.6101,-8.8079,5.4131,7.5419,-6.8696,1.5485,-22.7662,6.8676,17.9948,-20.743,4.73690000000001,20.0294,-17.9426,2.0025,-2.3864,8.6806,12.2586,6.6445,-1.9435,-17.3672,-4.7654,4.8845,5.2739,5.5992,-13.3304,0.603000000000001,0.155800000000000,4.6181,-16.2999,10.3395,-10.3508,-13.3094,0.826799999999999,13.9756
"428",15.2926,3.138,7.3955,-15.0886,17.7935,2.336,-1.1483,6.5605,10.6927,-4.2315,0.75,-13.8454,18.8563,-8.0358,5.8365,-2.5592,-0.762,-1.4055,-0.302000000000000,21.1062,-10.255,2.3966,5.4338,4.5645,-13.6639,1.3096,3.9879,7.46,-5.6869,-8.3186,-1.9646,14.467,7.3955,-4.0059,11.3894,7.8957,-6.9341,-3.0213,9.4046,1.1265,1.2466,4.1111,-0.500100000000002,4.0058,0.221600000000000,-1.8081,11.313,6.7605,3.5466,5.9546,-13.4462,-8.2204,9.5614,-18.0854,9.6123,8.2499,5.836,-16.1732,5.1485,-2.5652,10.9523,-7.0522,-14.6502,-9.0039,-14.7209,18.4617,-2.2356,-9.9826,6.2539,5.3912,7.4265,5.36900000000001,0.0777999999999999,14.4162,-8.0377,5.1402,6.7908,-7.9948,2.4054,-21.6603,7.2472,16.5358,-20.3386,3.5666,21.7109,-18.2875,3.0963,-1.3837,9.3441,13.8385,4.161,-2.3203,-18.774,-3.6015,4.2554,4.5229,5.7681,-12.3535,1.3792,1.0788,4.4834,-16.6106,9.6126,-10.2767,-14.2501,1.20370000000000,14.5295
"429",15.2137,2.0223,6.5608,-14.2172,18.4833,3.3612,-1.5549,5.8414,11.3443,-4.0394,0.9381,-13.8671,14.8875,-9.1629,4.4884,-2.5513,-2.1217,-1.261,-0.8883,22.6199,-10.5848,4.0565,7.223,5.4641,-15.2247,1.226,2.4018,7.2288,-5.3735,-11.5212,-2.32,15.8295,6.9509,-3.727,13.2994,8.9051,-6.6725,-4.4071,9.4724,0.493,1.1674,4.06440000000001,0.304400000000001,5.6163,-0.251300000000001,-2.5219,11.4777,7.0116,3.4538,5.6667,-13.0975,-8.1583,8.7705,-17.7467,9.8093,9.0494,5.8945,-13.8483,5.4765,-2.2992,9.9917,-7.7012,-13.6201,-7.6661,-10.5874,20.1962,-3.8687,-8.8351,7.7938,6.1157,7.7013,4.2412,0.7661,14.2315,-7.0995,4.6584,5.9025,-8.9784,3.014,-20.7679,7.3353,14.3247,-19.4621,2.1477,23.2995,-18.2568,3.9717,-0.1708,9.4847,15.4372,1.5058,-2.2512,-19.9465,-1.9554,3.3476,3.6175,5.7893,-11.3664,1.7607,1.9785,4.4856,-16.587,8.8775,-9.7802,-15.2613,1.7516,14.9007
"430",14.6244,1.0306,5.2969,-13.1439,18.7353,4.1336,-1.5943,5.347,11.926,-3.8255,1.6892,-13.5353,10.7094,-10.0782,3.1325,-2.5577,-3.424,-1.0039,-0.899700000000001,23.8933,-10.8548,5.6791,8.6074,6.3603,-16.6972,0.822299999999998,1.05090000000000,7.1612,-5.2687,-14.1427,-2.7104,16.9548,6.1928,-3.6263,15.357,9.916,-5.8725,-5.6084,9.8364,-0.366,1.1321,4.5418,1.3974,6.9097,-1.12360000000000,-3.3822,11.6372,7.3327,3.1925,5.7955,-12.4703,-8.3265,8.0745,-16.8974,10.0518,9.7089,6.2633,-11.642,5.8218,-2.0789,9.0974,-7.7022,-12.2418,-6.45,-6.5295,21.6445,-5.3002,-7.6571,9.0737,6.7423,8.0974,3.3029,1.3565,14.0741,-6.1074,4.0483,4.9773,-9.6824,3.3614,-20.1372,7.0961,11.384,-18.2039,0.580399999999997,24.7685,-17.8926,4.5777,1.1297,8.9995,16.9472,-1.1678,-1.8192,-20.8864,0.1204,2.2361,2.5999,5.6518,-10.4276,1.7056,2.797,4.5868,-16.239,8.1953,-8.8973,-16.2783,2.4458,15.0607
"431",13.6959,0.2383,3.7324,-12.0085,18.5027,4.5504,-1.3088,5.1027,12.4063,-3.5879,2.9901,-12.9521,6.5865,-10.7438,1.88,-2.5376,-4.5891,-0.6638,-0.355600000000001,24.949,-11.0111,7.1057,9.5447,7.2767,-18.0781,0.1174,0.0537999999999990,7.2065,-5.4044,-16.0356,-3.1628,17.7223,5.1914,-3.6668,17.3973,10.7722,-4.6591,-6.6277,10.5343,-1.3785,1.1895,5.549,2.7415,7.823,-2.2727,-4.3353,11.7504,7.6586,2.7143,6.3692,-11.6171,-8.687,7.461,-15.6127,10.345,10.1634,6.8431,-9.6516,6.0933,-1.9794,8.342,-7.0416,-10.549,-5.376,-2.7982,22.7151,-6.4978,-6.519,10.0591,7.1803,8.5976,2.5679,1.848,13.9352,-5.17740000000001,3.3807,4.1511,-9.9726,3.4797,-19.768,6.5482,7.8033,-16.6733,-1.05300000000000,26.084,-17.2769,4.872,2.3648,7.8652,18.2796,-3.702,-1.1144,-21.599,2.5433,1.031,1.534,5.3886,-9.6061,1.2066,3.5132,4.7324,-15.5964,7.6176,-7.6787,-17.2292,3.2643,14.9712
"432",12.5742,-0.2804,2.0345,-10.965,17.7549,4.5304,-0.7824,5.0993,12.7585,-3.316,4.7089,-12.2325,2.7227,-11.1722,0.805,-2.4485,-5.546,-0.2745,0.6751,25.8144,-11.0036,8.2612,10.0592,8.1718,-19.3244,-0.796899999999997,-0.557500000000001,7.3004,-5.7577,-17.11,-3.7014,18.0454,4.0479,-3.7756,19.2355,11.3492,-3.176,-7.4627,11.5817,-2.4707,1.4191,7.0316,4.2746,8.3397,-3.531,-5.2918,11.7706,7.8979,1.9977,7.3621,-10.6155,-9.2027,6.8799,-13.9872,10.7207,10.387,7.512,-7.9688,6.1974,-2.0276,7.7964,-5.757,-8.584,-4.4457,0.396900000000000,23.3633,-7.4744,-5.4786,10.7222,7.3497,9.1438,1.9993,2.2384,13.7986,-4.4087,2.6859,3.5618,-9.7479,3.4273,-19.5975,5.768,3.7547,-14.9793,-2.68610000000000,27.1791,-16.5146,4.8379,3.3867,6.1454,19.3469,-5.9377,-0.204000000000000,-22.0499,5.1972,-0.1386,0.484400000000001,5.0601,-8.9669,0.3004,4.113,4.8514,-14.6951,7.1735,-6.1839,-18.0529,4.1724,14.5842
